Date;RH;Tmin;year;DOY;RAD;Rain;Pressure;WindSpeed;Tmax;Tair;
13/11/10;85.12;16.15;2010;317;14.68;0.51;944.9;0.56;23.76;19.29;
14/11/10;85.44;14.81;2010;318;20.96;0.0;943.6;0.47;24.53;19.44;
15/11/10;85.33;16.62;2010;319;18.39;0.02;942.6;0.25;25.46;20.68;
16/11/10;87.33;17.44;2010;320;18.74;3.26;942.0;0.39;26.72;21.96;
17/11/10;91.88;19.27;2010;321;18.92;14.09;942.9;0.37;26.05;22.31;
18/11/10;94.99;20.16;2010;322;14.72;2.5;943.5;0.38;24.09;21.78;
19/11/10;92.67;19.47;2010;323;13.31;1.35;943.6;0.51;23.52;21.12;
20/11/10;87.62;19.01;2010;324;15.48;0.45;944.3;0.62;25.19;21.44;
21/11/10;88.58;17.68;2010;325;9.48;0.0;944.8;0.63;23.86;20.95;
22/11/10;85.59;18.83;2010;326;15.03;0.07;944.0;0.65;24.88;21.47;
23/11/10;87.85;18.88;2010;327;14.48;0.22;942.5;0.65;25.24;21.41;
24/11/10;87.06;17.62;2010;328;13.72;0.05;941.8;0.67;25.16;21.07;
25/11/10;87.82;17.85;2010;329;16.35;0.05;942.6;0.55;25.14;21.02;
26/11/10;90.4;18.08;2010;330;11.29;0.69;942.4;0.46;25.78;21.65;
27/11/10;88.09;18.8;2010;331;16.61;1.93;943.0;0.53;24.65;21.09;
28/11/10;88.64;18.52;2010;332;15.24;0.81;943.1;0.58;25.05;21.15;
29/11/10;87.17;17.55;2010;333;15.75;0.03;942.8;0.56;25.12;20.83;
30/11/10;88.17;18.24;2010;334;10.97;0.2;942.6;0.59;26.19;21.75;
01/12/10;83.18;18.48;2010;335;13.83;0.0;944.1;0.87;24.24;20.8;
02/12/10;80.92;16.77;2010;336;19.66;0.02;944.0;0.68;23.8;19.71;
03/12/10;86.5;16.48;2010;337;12.4;0.71;944.3;0.7;24.54;19.98;
04/12/10;86.35;16.56;2010;338;13.53;0.77;944.6;0.74;24.33;19.98;
05/12/10;84.65;17.31;2010;339;12.23;0.16;944.6;0.67;24.53;20.33;
06/12/10;83.12;16.45;2010;340;17.97;0.5;945.9;0.82;23.69;19.43;
07/12/10;83.9;15.42;2010;341;17.39;0.15;945.3;0.73;23.4;18.84;
08/12/10;86.57;16.62;2010;342;11.17;0.03;944.2;0.52;24.7;20.06;
09/12/10;81.49;16.2;2010;343;17.41;0.06;944.5;0.68;24.33;19.68;
10/12/10;79.78;14.43;2010;344;19.52;0.07;944.3;0.73;23.2;18.11;
11/12/10;84.02;13.13;2010;345;19.73;0.0;943.6;0.52;23.54;17.82;
12/12/10;84.58;14.84;2010;346;18.88;0.01;943.3;0.4;25.45;19.66;
13/12/10;81.18;15.47;2010;347;17.36;0.05;943.6;0.79;24.55;19.39;
14/12/10;78.04;14.2;2010;348;14.93;0.08;943.8;0.84;22.54;17.74;
15/12/10;82.36;11.57;2010;349;10.12;0.0;943.5;0.57;22.07;16.75;
16/12/10;83.28;13.7;2010;350;14.66;0.0;943.0;0.36;23.73;18.19;
17/12/10;82.62;14.49;2010;351;19.2;0.0;942.9;0.17;25.75;19.7;
18/12/10;83.7;16.03;2010;352;19.54;0.0;942.1;0.27;26.2;20.49;
19/12/10;85.68;16.51;2010;353;17.58;0.0;942.7;0.46;25.15;20.11;
20/12/10;82.07;15.7;2010;354;16.5;0.0;943.8;0.49;24.81;19.81;
21/12/10;80.36;15.85;2010;355;17.0;0.0;944.9;0.59;23.88;19.39;
22/12/10;78.98;14.93;2010;356;18.71;0.0;945.7;0.56;23.38;18.56;
23/12/10;81.89;14.01;2010;357;13.3;0.0;945.1;0.6;24.3;18.76;
24/12/10;80.05;15.11;2010;358;12.8;0.0;943.8;0.58;24.49;19.25;
25/12/10;81.38;15.8;2010;359;14.88;0.0;944.1;0.5;23.9;19.18;
26/12/10;80.09;16.34;2010;360;16.28;0.07;945.6;0.8;24.47;19.75;
27/12/10;73.59;15.33;2010;361;16.15;0.11;946.1;1.04;23.02;18.34;
28/12/10;77.59;13.66;2010;362;10.11;0.01;945.3;0.85;22.99;17.93;
29/12/10;82.84;15.28;2010;363;10.66;0.0;943.1;0.68;24.75;19.62;
30/12/10;83.93;17.62;2010;364;13.59;0.0;942.1;0.57;26.99;21.75;
31/12/10;83.89;18.35;2010;365;12.54;0.05;942.7;0.56;26.65;21.93;
01/01/11;84.6;18.21;2011;1;10.34;0.51;943.2;0.57;26.73;22.04;
02/01/11;80.56;18.27;2011;2;13.52;0.3;943.8;0.61;26.44;21.54;
03/01/11;76.29;16.7;2011;3;18.81;0.0;944.1;0.78;24.72;19.98;
04/01/11;80.04;16.26;2011;4;10.63;0.01;944.3;0.71;25.51;20.31;
05/01/11;77.17;15.25;2011;5;18.02;0.0;944.4;0.6;25.37;19.89;
06/01/11;74.18;13.78;2011;6;17.13;0.0;943.4;0.5;25.07;18.61;
07/01/11;72.73;13.21;2011;7;19.06;0.01;942.3;0.54;25.67;18.71;
08/01/11;78.05;14.89;2011;8;19.69;0.0;941.6;0.39;26.81;20.09;
09/01/11;83.69;16.3;2011;9;17.21;0.0;942.3;0.4;25.1;20.07;
10/01/11;84.79;16.46;2011;10;12.02;0.12;942.7;0.59;26.59;21.41;
11/01/11;81.9;19.33;2011;11;13.34;0.02;943.9;0.82;25.37;21.87;
12/01/11;76.26;18.74;2011;12;12.67;0.21;944.1;1.05;26.73;22.02;
13/01/11;79.67;18.55;2011;13;12.42;1.63;944.4;1.11;26.35;21.53;
14/01/11;84.32;17.93;2011;14;12.37;3.52;944.5;1.09;25.43;20.68;
15/01/11;78.63;17.12;2011;15;13.91;0.46;943.6;0.9;26.22;20.96;
16/01/11;79.59;17.25;2011;16;11.73;0.18;942.4;0.56;27.31;21.82;
17/01/11;77.71;18.28;2011;17;13.21;0.03;941.9;0.41;28.38;22.88;
18/01/11;76.41;18.59;2011;18;12.85;0.02;942.3;0.43;28.53;23.0;
19/01/11;76.31;18.24;2011;19;12.53;0.06;943.3;0.48;28.43;22.88;
20/01/11;75.45;18.32;2011;20;13.84;0.1;942.7;0.47;27.88;22.46;
21/01/11;73.43;18.11;2011;21;19.03;0.05;941.1;0.42;28.95;22.89;
22/01/11;72.98;18.4;2011;22;18.45;0.3;941.4;0.49;28.35;22.79;
23/01/11;74.1;18.15;2011;23;14.77;0.44;942.4;0.58;27.53;22.02;
24/01/11;73.55;16.9;2011;24;17.63;0.0;943.1;0.52;28.31;22.1;
25/01/11;72.77;17.26;2011;25;15.51;0.0;942.6;0.49;28.49;22.48;
26/01/11;66.84;16.42;2011;26;14.54;0.0;943.4;0.53;28.77;22.25;
27/01/11;72.24;18.6;2011;27;12.33;0.06;944.0;0.64;27.63;22.37;
28/01/11;72.23;17.85;2011;28;11.7;0.54;944.8;0.79;28.13;22.31;
29/01/11;70.67;18.27;2011;29;13.3;0.19;945.6;0.87;27.85;22.29;
30/01/11;72.63;17.45;2011;30;12.23;0.03;945.4;0.68;28.49;22.32;
31/01/11;73.65;17.63;2011;31;15.72;0.19;944.7;0.61;28.49;22.58;
01/02/11;66.54;17.67;2011;32;20.8;0.02;943.6;0.56;28.98;22.6;
02/02/11;66.87;16.77;2011;33;14.5;0.0;943.9;0.65;29.32;22.58;
03/02/11;65.14;18.24;2011;34;16.97;0.0;944.3;0.89;28.75;22.72;
04/02/11;64.44;17.57;2011;35;17.81;0.01;943.3;0.75;29.17;22.55;
05/02/11;64.84;16.5;2011;36;19.58;0.07;942.6;0.66;28.4;21.85;
06/02/11;62.96;16.68;2011;37;20.49;0.04;942.9;0.58;28.98;22.45;
07/02/11;70.82;17.16;2011;38;14.46;0.49;944.3;0.48;29.12;22.62;
08/02/11;71.39;18.55;2011;39;17.43;0.26;944.9;0.72;28.54;22.81;
09/02/11;71.26;18.1;2011;40;19.17;0.24;943.1;0.6;29.39;23.06;
10/02/11;69.85;19.21;2011;41;13.88;0.32;942.1;0.5;29.97;23.87;
11/02/11;68.78;18.66;2011;42;18.49;0.67;943.7;0.65;29.42;23.26;
12/02/11;67.54;18.63;2011;43;14.21;0.08;946.0;1.04;29.12;23.01;
13/02/11;65.67;17.43;2011;44;19.27;0.16;946.7;1.05;28.79;22.4;
14/02/11;67.56;18.13;2011;45;18.18;0.49;945.8;1.03;29.01;22.7;
15/02/11;73.6;18.16;2011;46;14.16;2.43;945.0;0.86;29.51;22.9;
16/02/11;78.31;19.23;2011;47;17.22;7.2;945.0;0.77;28.32;22.79;
17/02/11;72.04;19.07;2011;48;18.28;0.23;944.9;0.68;29.44;23.61;
18/02/11;66.23;19.06;2011;49;20.48;0.03;944.9;0.72;30.51;24.11;
19/02/11;66.8;19.08;2011;50;14.33;0.0;944.1;0.83;29.67;23.76;
20/02/11;59.1;17.55;2011;51;19.33;0.0;943.5;0.75;29.26;22.68;
21/02/11;63.77;18.12;2011;52;14.81;0.0;943.2;0.72;29.67;23.32;
22/02/11;62.67;17.89;2011;53;15.67;0.1;943.5;0.69;30.28;23.45;
23/02/11;67.28;18.35;2011;54;19.36;1.01;943.9;0.75;29.85;23.37;
24/02/11;72.47;18.19;2011;55;16.74;2.3;944.1;0.68;28.91;22.61;
25/02/11;76.67;18.18;2011;56;15.33;4.27;943.7;0.49;29.65;22.95;
26/02/11;71.38;20.01;2011;57;12.57;1.64;942.9;0.67;30.38;24.13;
27/02/11;71.94;19.02;2011;58;16.84;4.5;943.4;0.63;29.42;23.17;
28/02/11;63.63;18.06;2011;59;19.61;0.08;944.0;0.6;30.77;23.9;
01/03/11;63.19;18.67;2011;60;21.99;0.16;944.3;0.64;31.09;24.29;
02/03/11;60.29;17.92;2011;61;21.89;0.07;944.3;0.76;29.63;23.16;
03/03/11;55.69;17.74;2011;62;22.47;0.0;943.5;0.66;30.19;22.95;
04/03/11;53.99;16.55;2011;63;23.55;0.0;943.2;0.64;29.84;22.28;
05/03/11;59.11;15.89;2011;64;22.04;0.0;942.9;0.57;29.86;22.12;
06/03/11;57.61;17.05;2011;65;23.83;0.0;943.1;0.45;30.84;23.35;
07/03/11;54.07;16.98;2011;66;22.74;0.0;942.4;0.58;30.11;22.74;
08/03/11;63.61;17.47;2011;67;13.28;2.38;943.9;0.55;30.55;23.17;
09/03/11;66.35;17.53;2011;68;20.21;3.38;944.5;0.43;30.42;23.1;
10/03/11;56.25;18.34;2011;69;23.1;0.32;944.9;0.49;32.0;24.67;
11/03/11;62.77;18.98;2011;70;20.65;0.98;946.0;0.84;30.08;23.45;
12/03/11;64.98;17.76;2011;71;17.48;0.25;946.2;1.02;29.23;22.62;
13/03/11;62.3;17.33;2011;72;16.09;0.07;945.5;0.87;30.1;23.18;
14/03/11;63.51;17.74;2011;73;20.15;0.22;944.5;0.75;30.4;23.58;
15/03/11;66.85;18.62;2011;74;14.73;0.92;944.8;0.7;30.56;23.83;
16/03/11;66.45;18.23;2011;75;15.96;1.24;945.7;0.84;29.66;23.26;
17/03/11;63.16;18.33;2011;76;21.24;0.32;945.9;1.08;30.19;23.59;
18/03/11;57.45;18.05;2011;77;18.19;0.04;945.2;1.03;29.92;23.27;
19/03/11;55.69;17.64;2011;78;23.48;0.03;944.7;0.88;30.19;23.46;
20/03/11;63.82;18.03;2011;79;16.23;0.11;944.6;0.94;29.88;23.55;
21/03/11;54.68;18.38;2011;80;21.4;0.0;944.6;0.99;29.41;23.24;
22/03/11;49.28;17.34;2011;81;26.01;0.01;943.2;0.87;30.02;22.95;
23/03/11;55.99;16.93;2011;82;21.07;0.03;942.1;0.7;30.21;23.2;
24/03/11;51.79;18.06;2011;83;23.15;0.0;941.9;0.54;31.65;24.38;
25/03/11;56.02;18.84;2011;84;20.91;0.09;942.0;0.59;31.37;24.51;
26/03/11;56.69;19.05;2011;85;24.48;0.65;941.0;0.46;32.44;25.22;
27/03/11;57.58;20.39;2011;86;22.83;0.0;940.5;0.45;34.12;26.85;
28/03/11;55.85;21.43;2011;87;22.59;0.0;941.2;0.38;34.95;27.68;
29/03/11;54.93;21.11;2011;88;22.14;0.0;942.8;0.64;34.11;26.85;
30/03/11;49.07;19.33;2011;89;24.48;0.0;942.5;0.55;33.5;25.62;
31/03/11;51.01;18.56;2011;90;22.93;0.0;940.8;0.28;34.16;26.2;
01/04/11;50.32;20.36;2011;91;24.7;0.0;940.6;0.28;34.25;27.14;
02/04/11;50.43;20.88;2011;92;24.96;0.35;942.2;0.48;33.01;26.32;
03/04/11;74.88;20.03;2011;93;21.91;6.21;943.6;0.73;28.62;23.76;
04/04/11;61.1;19.32;2011;94;20.23;0.0;942.8;0.76;32.4;25.28;
05/04/11;56.15;19.9;2011;95;23.52;0.0;942.8;0.56;33.68;26.47;
06/04/11;58.28;20.72;2011;96;21.18;0.01;944.1;0.85;31.16;25.5;
07/04/11;53.35;19.21;2011;97;19.87;0.0;943.8;0.85;31.03;24.5;
08/04/11;57.14;18.58;2011;98;20.23;0.0;943.3;0.69;32.37;25.12;
09/04/11;54.72;19.69;2011;99;20.79;0.0;943.9;0.74;32.5;25.77;
10/04/11;53.15;19.83;2011;100;22.52;0.0;944.6;0.85;32.24;25.62;
11/04/11;55.07;19.53;2011;101;19.72;0.0;943.8;0.67;32.47;25.77;
12/04/11;48.06;19.78;2011;102;24.15;0.0;943.5;0.61;33.1;25.94;
13/04/11;44.87;18.48;2011;103;27.03;0.0;943.5;0.62;32.51;25.04;
14/04/11;49.9;18.64;2011;104;21.99;0.0;942.8;0.62;32.01;25.0;
15/04/11;47.89;18.71;2011;105;22.09;0.0;941.8;0.49;32.48;25.12;
16/04/11;46.46;18.29;2011;106;22.61;0.0;942.2;0.48;33.13;25.33;
17/04/11;43.96;19.43;2011;107;23.49;0.0;943.0;0.6;32.84;25.56;
18/04/11;45.56;18.23;2011;108;25.87;0.0;943.2;0.53;33.29;25.77;
19/04/11;47.99;19.56;2011;109;24.65;0.04;943.3;0.45;33.67;26.35;
20/04/11;60.58;20.22;2011;110;19.94;2.13;943.2;0.45;31.86;25.36;
21/04/11;67.86;19.48;2011;111;21.68;4.84;942.9;0.52;30.76;23.93;
22/04/11;65.01;19.12;2011;112;20.5;4.25;943.0;0.52;30.69;23.95;
23/04/11;54.05;18.67;2011;113;21.41;0.59;943.0;0.51;32.55;25.23;
24/04/11;52.67;18.62;2011;114;21.77;0.31;942.6;0.45;32.85;25.58;
25/04/11;55.4;19.78;2011;115;21.93;0.19;941.7;0.43;32.87;26.09;
26/04/11;55.77;20.44;2011;116;21.71;0.04;940.9;0.45;34.7;27.24;
27/04/11;61.67;22.66;2011;117;20.87;0.0;941.8;0.42;32.5;26.83;
28/04/11;59.92;22.02;2011;118;21.3;2.73;942.4;0.45;34.79;27.64;
29/04/11;62.77;21.37;2011;119;20.86;4.42;942.2;0.49;32.65;26.34;
30/04/11;59.01;20.6;2011;120;16.57;0.36;941.1;0.74;32.83;26.37;
01/05/11;54.97;20.9;2011;121;19.68;0.13;940.8;0.72;33.13;26.44;
02/05/11;55.53;20.22;2011;122;20.96;0.44;941.3;0.74;33.22;26.45;
03/05/11;63.57;21.15;2011;123;16.48;0.55;942.4;0.88;32.62;26.35;
04/05/11;61.98;21.18;2011;124;19.24;0.64;943.1;0.98;33.08;26.47;
05/05/11;54.87;20.95;2011;125;19.1;0.23;943.0;1.01;33.33;26.71;
06/05/11;55.18;19.97;2011;126;21.39;0.0;942.5;0.85;33.41;26.41;
07/05/11;55.82;20.88;2011;127;19.76;0.05;942.0;0.8;33.5;26.87;
08/05/11;58.25;22.05;2011;128;13.59;0.24;941.7;0.76;33.46;27.22;
09/05/11;58.97;21.76;2011;129;18.3;0.72;940.5;0.68;34.04;27.42;
10/05/11;62.74;21.91;2011;130;14.92;3.86;939.7;0.6;33.69;26.86;
11/05/11;72.96;21.28;2011;131;16.08;13.95;940.7;0.62;32.92;25.78;
12/05/11;70.9;20.81;2011;132;18.81;12.36;941.6;0.43;33.24;25.92;
13/05/11;79.51;20.98;2011;133;14.28;12.28;941.3;0.28;28.52;23.95;
14/05/11;68.24;20.43;2011;134;18.15;2.95;940.1;0.23;32.56;25.85;
15/05/11;60.57;19.87;2011;135;18.38;0.85;940.7;0.34;32.34;25.52;
16/05/11;53.82;20.56;2011;136;20.39;2.74;940.9;0.24;33.12;26.48;
17/05/11;75.37;20.04;2011;137;20.33;11.67;940.3;0.46;31.5;25.07;
18/05/11;84.64;21.5;2011;138;15.2;3.68;941.4;0.33;26.46;23.63;
19/05/11;72.0;20.44;2011;139;21.98;5.76;942.3;0.4;31.66;25.21;
20/05/11;70.11;20.56;2011;140;19.25;2.55;941.8;0.37;32.11;25.75;
21/05/11;75.04;19.05;2011;141;18.22;4.11;942.6;0.4;25.4;22.11;
22/05/11;61.48;18.34;2011;142;13.6;1.49;942.7;0.31;30.11;23.6;
23/05/11;70.48;19.57;2011;143;20.74;4.11;942.4;0.37;31.39;24.43;
24/05/11;70.83;20.15;2011;144;17.78;11.62;941.9;0.38;31.46;25.01;
25/05/11;78.59;20.51;2011;145;20.31;30.14;941.5;0.43;29.96;24.52;
26/05/11;80.61;20.14;2011;146;20.69;19.38;941.9;0.33;29.56;24.54;
27/05/11;84.0;21.06;2011;147;20.68;7.15;941.7;0.27;29.18;24.65;
28/05/11;91.17;21.37;2011;148;11.23;9.39;940.5;0.32;26.44;23.49;
29/05/11;84.85;20.64;2011;149;17.57;4.27;941.0;0.39;27.25;23.33;
30/05/11;86.31;19.77;2011;150;16.49;10.84;941.8;0.56;27.65;23.0;
31/05/11;85.08;20.38;2011;151;12.87;3.38;941.8;0.6;28.09;23.68;
01/06/11;88.29;20.85;2011;152;15.58;4.35;942.1;0.47;26.52;23.08;
02/06/11;79.51;19.83;2011;153;18.86;3.76;941.8;0.34;28.83;23.9;
03/06/11;68.61;20.6;2011;154;21.73;0.12;941.7;0.27;30.93;25.27;
04/06/11;63.36;20.55;2011;155;22.57;0.01;941.8;0.3;32.34;26.23;
05/06/11;66.32;21.12;2011;156;21.22;0.97;941.0;0.32;31.99;26.06;
06/06/11;90.33;21.43;2011;157;11.59;6.41;940.9;0.27;25.12;22.99;
07/06/11;84.41;20.76;2011;158;13.86;21.8;940.7;0.34;29.02;24.04;
08/06/11;83.25;21.48;2011;159;15.12;15.36;941.5;0.28;29.03;24.53;
09/06/11;80.54;21.81;2011;160;19.09;1.32;941.3;0.2;29.58;25.38;
10/06/11;92.65;22.21;2011;161;17.99;7.25;941.0;0.34;25.71;23.83;
11/06/11;86.02;21.45;2011;162;20.41;11.61;940.3;0.39;29.05;24.55;
12/06/11;88.15;21.12;2011;163;19.14;4.37;941.5;0.64;27.41;23.75;
13/06/11;82.3;21.68;2011;164;19.78;0.04;941.9;0.65;28.38;24.71;
14/06/11;76.39;21.05;2011;165;17.03;0.09;942.3;0.7;29.45;24.94;
15/06/11;80.66;21.01;2011;166;9.91;1.66;942.2;0.58;28.1;23.89;
16/06/11;82.75;19.36;2011;167;14.81;14.06;942.8;0.57;28.23;22.96;
17/06/11;84.89;19.17;2011;168;17.31;23.15;943.0;0.51;27.97;23.16;
18/06/11;90.47;20.51;2011;169;14.03;21.5;943.8;0.44;25.46;22.64;
19/06/11;88.84;20.46;2011;170;13.37;4.45;943.2;0.42;27.18;23.41;
20/06/11;89.51;20.95;2011;171;12.3;5.4;942.2;0.45;27.53;23.77;
21/06/11;88.17;21.25;2011;172;14.07;4.89;942.3;0.51;28.28;24.15;
22/06/11;89.84;21.46;2011;173;10.05;3.37;943.0;0.45;26.97;23.74;
23/06/11;88.89;20.86;2011;174;11.16;9.32;942.7;0.48;27.54;23.59;
24/06/11;87.23;20.64;2011;175;14.48;8.85;941.2;0.44;27.29;23.19;
25/06/11;88.28;19.88;2011;176;14.82;9.99;940.9;0.38;27.21;22.96;
26/06/11;93.11;20.33;2011;177;14.39;9.98;941.8;0.43;24.94;22.17;
27/06/11;90.5;19.41;2011;178;14.59;7.69;942.4;0.44;26.18;22.52;
28/06/11;93.81;20.81;2011;179;8.31;10.45;942.3;0.4;26.24;23.16;
29/06/11;89.41;20.95;2011;180;19.49;3.65;942.3;0.47;26.84;23.39;
30/06/11;90.38;20.83;2011;181;15.63;5.7;941.4;0.47;26.55;23.07;
01/07/11;90.13;19.1;2011;182;16.59;11.74;942.3;0.55;25.29;21.79;
02/07/11;88.58;18.26;2011;183;14.38;16.32;942.0;0.52;27.03;22.11;
03/07/11;88.47;19.2;2011;184;16.72;11.86;940.5;0.35;27.08;22.88;
04/07/11;89.07;20.91;2011;185;18.06;8.1;940.7;0.33;27.4;23.55;
05/07/11;90.61;21.32;2011;186;17.11;7.89;941.8;0.25;26.53;23.42;
06/07/11;87.67;20.31;2011;187;19.49;6.11;942.2;0.43;27.64;23.61;
07/07/11;86.63;21.04;2011;188;17.03;5.22;941.6;0.48;28.05;23.91;
08/07/11;86.31;20.52;2011;189;20.64;3.93;941.1;0.42;28.32;24.14;
09/07/11;93.53;21.33;2011;190;16.88;21.81;942.0;0.48;25.61;23.05;
10/07/11;93.86;21.06;2011;191;12.29;5.89;942.4;0.62;24.83;22.58;
11/07/11;92.85;20.77;2011;192;15.07;7.98;942.8;0.56;24.59;22.34;
12/07/11;90.27;19.72;2011;193;10.43;16.64;944.2;0.42;26.09;22.09;
13/07/11;87.12;18.36;2011;194;13.25;8.97;944.2;0.46;25.54;21.44;
14/07/11;86.2;17.31;2011;195;16.19;6.12;942.5;0.33;25.59;21.46;
15/07/11;94.96;19.18;2011;196;16.65;6.97;941.2;0.4;24.33;21.85;
16/07/11;95.64;19.91;2011;197;12.88;13.59;941.6;0.49;25.09;22.27;
17/07/11;92.21;20.33;2011;198;12.96;10.87;943.0;0.63;25.72;22.57;
18/07/11;92.56;20.42;2011;199;13.77;7.79;943.5;0.45;26.36;22.92;
19/07/11;85.6;20.63;2011;200;18.53;0.68;943.2;0.49;27.65;23.57;
20/07/11;88.25;20.63;2011;201;15.94;2.79;943.3;0.54;27.59;23.6;
21/07/11;87.46;21.45;2011;202;18.58;1.61;942.7;0.6;27.74;24.06;
22/07/11;91.02;21.07;2011;203;11.65;9.88;943.0;0.62;27.0;23.49;
23/07/11;90.67;20.95;2011;204;10.34;19.49;943.6;0.67;27.03;23.42;
24/07/11;88.47;20.5;2011;205;12.38;3.28;943.4;0.66;27.26;23.46;
25/07/11;87.86;20.65;2011;206;20.81;5.41;942.2;0.54;27.59;23.57;
26/07/11;89.2;20.52;2011;207;18.92;9.06;940.8;0.45;27.32;23.56;
27/07/11;92.8;20.82;2011;208;15.15;3.44;941.6;0.41;25.67;22.97;
28/07/11;91.07;20.06;2011;209;16.67;3.02;942.1;0.44;26.39;22.95;
29/07/11;90.72;19.54;2011;210;9.1;10.22;942.6;0.46;24.31;21.97;
30/07/11;89.7;18.62;2011;211;14.7;5.7;941.8;0.42;26.26;22.15;
31/07/11;91.67;19.96;2011;212;13.44;10.33;942.4;0.54;23.87;21.6;
01/08/11;90.56;20.0;2011;213;16.91;7.77;942.8;0.45;26.41;22.57;
02/08/11;87.89;19.83;2011;214;15.67;3.79;942.0;0.48;27.35;23.26;
03/08/11;88.99;20.32;2011;215;19.3;7.63;941.6;0.42;27.59;23.67;
04/08/11;84.99;20.29;2011;216;20.13;0.24;942.2;0.43;28.25;24.13;
05/08/11;83.39;20.72;2011;217;20.82;0.09;942.8;0.39;28.63;24.48;
06/08/11;86.95;21.51;2011;218;15.03;2.61;943.3;0.47;27.54;24.0;
07/08/11;89.45;21.09;2011;219;17.4;6.65;943.2;0.53;27.45;23.7;
08/08/11;87.24;19.85;2011;220;20.57;0.92;943.2;0.44;27.6;23.48;
09/08/11;90.82;21.22;2011;221;19.42;2.0;942.9;0.38;27.36;23.9;
10/08/11;85.44;21.27;2011;222;21.76;0.86;942.7;0.47;28.46;24.22;
11/08/11;91.01;20.92;2011;223;19.99;3.94;942.3;0.36;26.43;23.25;
12/08/11;91.11;21.23;2011;224;17.7;7.9;942.6;0.43;25.64;22.9;
13/08/11;92.06;20.31;2011;225;18.04;17.14;942.8;0.48;25.28;22.35;
14/08/11;91.7;19.72;2011;226;11.63;5.54;942.7;0.59;24.79;21.68;
15/08/11;85.67;19.29;2011;227;21.12;0.88;942.5;0.45;27.55;23.18;
16/08/11;87.95;20.19;2011;228;14.01;0.42;943.5;0.43;26.29;22.95;
17/08/11;90.1;18.75;2011;229;16.27;6.19;943.7;0.52;26.24;22.53;
18/08/11;87.88;20.22;2011;230;21.62;7.93;942.4;0.36;27.89;23.53;
19/08/11;88.21;20.52;2011;231;19.53;7.49;940.6;0.22;26.77;23.32;
20/08/11;89.77;21.01;2011;232;20.7;4.25;940.9;0.27;26.6;23.1;
21/08/11;89.31;20.87;2011;233;17.22;2.96;942.4;0.36;26.92;23.26;
22/08/11;88.75;20.34;2011;234;19.57;6.44;942.9;0.39;27.52;23.53;
23/08/11;88.57;20.96;2011;235;21.37;4.13;941.6;0.33;28.07;24.07;
24/08/11;87.94;21.19;2011;236;21.35;7.45;941.2;0.33;27.69;23.93;
25/08/11;90.62;21.52;2011;237;19.57;12.52;941.5;0.28;26.96;23.61;
26/08/11;90.25;20.56;2011;238;16.99;3.85;943.2;0.43;26.75;23.48;
27/08/11;86.45;20.5;2011;239;21.83;0.72;942.7;0.26;28.39;24.14;
28/08/11;88.42;21.6;2011;240;18.38;8.91;940.9;0.26;27.59;23.92;
29/08/11;94.55;20.97;2011;241;17.94;18.52;941.1;0.36;25.37;22.79;
30/08/11;88.1;20.02;2011;242;15.59;3.86;941.3;0.29;27.63;23.37;
31/08/11;93.59;21.06;2011;243;9.85;4.48;942.3;0.34;25.46;22.8;
01/09/11;92.59;21.25;2011;244;17.45;5.21;942.8;0.37;26.97;23.7;
02/09/11;87.88;20.39;2011;245;13.1;4.88;943.3;0.38;27.05;23.2;
03/09/11;89.88;19.06;2011;246;19.38;9.35;942.3;0.33;26.73;22.69;
04/09/11;91.19;20.57;2011;247;18.39;5.45;941.8;0.34;25.68;22.66;
05/09/11;89.98;19.95;2011;248;21.68;10.21;941.6;0.33;27.06;23.14;
06/09/11;87.92;20.97;2011;249;21.11;0.22;942.2;0.33;27.68;23.9;
07/09/11;88.96;21.15;2011;250;17.34;0.06;943.2;0.35;27.48;23.92;
08/09/11;87.17;20.81;2011;251;21.65;0.11;943.5;0.4;27.87;23.79;
09/09/11;85.46;20.25;2011;252;23.13;0.2;942.9;0.34;27.66;23.33;
10/09/11;85.37;19.25;2011;253;21.71;0.12;942.7;0.39;28.25;23.53;
11/09/11;88.79;21.42;2011;254;12.14;2.4;943.0;0.42;25.7;23.11;
12/09/11;94.32;20.3;2011;255;17.21;8.08;943.2;0.31;25.41;22.7;
13/09/11;90.09;20.93;2011;256;20.24;3.56;942.9;0.19;27.49;23.65;
14/09/11;92.0;20.97;2011;257;18.91;13.53;942.4;0.37;26.94;23.67;
15/09/11;93.98;21.0;2011;258;18.77;6.94;942.9;0.37;26.33;23.42;
16/09/11;91.7;20.25;2011;259;19.26;7.05;943.7;0.43;26.38;22.85;
17/09/11;88.29;19.21;2011;260;9.99;3.32;943.8;0.54;25.17;21.59;
18/09/11;91.76;19.59;2011;261;13.57;4.9;943.6;0.5;25.53;22.07;
19/09/11;87.77;19.69;2011;262;15.43;2.8;943.3;0.25;27.03;22.78;
20/09/11;84.54;20.47;2011;263;20.07;0.73;942.6;0.32;26.84;23.15;
21/09/11;87.34;19.96;2011;264;19.77;2.91;942.5;0.35;27.46;23.3;
22/09/11;86.99;20.29;2011;265;18.77;0.33;943.5;0.42;27.87;23.58;
23/09/11;86.49;20.36;2011;266;17.83;1.01;943.7;0.5;27.95;23.55;
24/09/11;86.73;20.58;2011;267;15.75;5.29;943.1;0.53;27.21;23.15;
25/09/11;88.06;19.51;2011;268;10.83;5.33;942.8;0.45;26.76;22.66;
