Date;year;DOY;Tair;RAD;Pressure;WindSpeed;CO2;DegreeDays;PAR;FDiff;VPD;Tmax;Tmin;RH;Rain
02/06/2014;2014;153;21.119;18.975;898.216;0.647;397.764;11.119;9.108;0.364;3.026;23.8;20.2;96;42.5
03/06/2014;2014;154;21.374;17.25;898.446;0.572;397.764;11.374;8.28;0.393;3.268;30;20.5;93;20.9
04/06/2014;2014;155;20.605;17.696;899.429;0.719;397.764;10.605;8.494;0.369;2.787;30.4;20;97;0
05/06/2014;2014;156;19.189;6.453;899.111;0.269;397.764;9.189;3.097;0.52;0.221;31.2;21;97;14.3
06/06/2014;2014;157;20.28;20.896;899.068;0.884;397.764;10.28;10.03;0.332;2.334;33.2;19.5;85;26.4
07/06/2014;2014;158;19.452;11.308;898.576;0.439;397.764;9.452;5.428;0.481;1.099;32.2;19.6;86;10
08/06/2014;2014;159;19.775;15.572;897.895;0.758;397.764;9.775;7.475;0.42;2.531;31.4;19.3;84;0
09/06/2014;2014;160;19.572;14.978;897.215;0.564;397.764;9.572;7.19;0.425;2.39;26.6;20;89;28.6
10/06/2014;2014;161;21.302;24.348;897.301;0.817;397.764;11.302;11.687;0.272;4.317;30.8;20.1;79;5.3
11/06/2014;2014;162;20.935;15.288;897.746;0.698;397.764;10.935;7.338;0.429;3.267;32.4;19.2;80;0
12/06/2014;2014;163;20.75;16.641;898.091;0.791;397.764;10.75;7.988;0.366;2.722;33.6;21;80;0
13/06/2014;2014;164;19.754;4.359;898.193;0.471;397.764;9.754;2.092;0.521;1.138;32.8;21;90;5
14/06/2014;2014;165;20.354;10.653;898.345;0.628;397.764;10.354;5.114;0.463;3.654;32;21.2;87;13.6
15/06/2014;2014;166;20.545;12.964;898.447;0.64;397.764;10.545;6.223;0.447;3.837;32;19.5;86;12
16/06/2014;2014;167;19.667;12.404;898.175;0.658;397.764;9.667;5.954;0.464;1.765;28;19.2;97;48
17/06/2014;2014;168;20.313;16.988;898.413;0.77;397.764;10.313;8.154;0.383;3.368;32.4;19.9;82;7.6
19/06/2014;2014;170;20.042;15.776;898.486;0.765;397.764;10.042;7.573;0.393;2.843;30.8;19.6;89;1
20/06/2014;2014;171;20.895;20.307;897.501;0.805;397.764;10.895;9.747;0.34;2.819;32.4;20.4;85;2
21/06/2014;2014;172;20.714;15.424;897.175;0.617;397.764;10.714;7.403;0.417;2.21;32.4;19.5;77;0.6
22/06/2014;2014;173;20.634;11.933;896.406;0.51;397.764;10.634;5.728;0.466;1.794;33.2;19.4;82;4
23/06/2014;2014;174;19.523;4.048;896.716;0.242;397.764;9.523;1.943;0.521;1.394;32.4;19.3;81;40.8
24/06/2014;2014;175;19.024;10.015;896.331;0.546;397.764;9.024;4.807;0.443;2.836;30.4;18.5;90;29.9
25/06/2014;2014;176;19.022;10.361;896.165;0.412;397.764;9.022;4.973;0.455;2.636;32.4;19;76;0
26/06/2014;2014;177;19.102;4.71;895.129;0.127;397.764;9.103;2.261;0.519;1.363;30.8;19.5;81;7.4
27/06/2014;2014;178;20.33;16.52;894.938;0.551;397.764;10.33;7.93;0.399;2.989;30.6;18.7;83;2.9
28/06/2014;2014;179;19.779;13.926;895.039;0.654;397.764;9.779;6.685;0.429;2.739;31.2;17.9;80;0
29/06/2014;2014;180;20.667;13.693;895.293;0.71;397.764;10.667;6.573;0.439;3.267;32.2;20.2;70;0
30/06/2014;2014;181;19.613;5.909;895.225;0.364;397.764;9.613;2.836;0.506;1.159;32;21;75;0
01/07/2014;2014;182;18.701;1.329;895.401;0.211;397.764;8.701;0.638;0.521;1.284;32.6;20.6;83;0
02/07/2014;2014;183;20.198;13.81;895.274;0.45;397.764;10.197;6.629;0.426;2.734;30.4;20;83;6.1
03/07/2014;2014;184;20.682;15.719;895.855;0.627;397.764;10.682;7.545;0.404;4.197;30.6;19.6;81;5.1
04/07/2014;2014;185;19.84;19.038;895.963;0.851;397.764;9.84;9.138;0.355;3.796;32.6;19.4;82;20
05/07/2014;2014;186;19.908;18.273;896.633;0.609;397.764;9.908;8.771;0.367;5.035;32.6;20.3;77;1
06/07/2014;2014;187;18.8;4.209;897.392;0.294;397.764;8.8;2.02;0.511;1.082;31.8;20.4;73;0.8
07/07/2014;2014;188;19.319;14.255;897.189;0.519;397.764;9.319;6.842;0.436;2.403;32.6;19.2;70;0
08/07/2014;2014;189;20.724;17.918;896.498;1.068;397.764;10.724;8.601;0.377;3.121;33.2;20.6;69;0
09/07/2014;2014;190;18.919;1.82;896.007;0.359;397.764;8.919;0.874;0.521;0.426;32.8;20;70;0
10/07/2014;2014;191;18.842;2.163;895.837;0.257;397.764;8.842;1.038;0.521;0.21;32.6;20;61;0
11/07/2014;2014;192;18.794;2.353;896.539;0.213;397.764;8.794;1.129;0.521;0.54;33.2;19.5;68;0
12/07/2014;2014;193;19.052;5.68;895.908;0.437;397.764;9.053;2.727;0.51;1.916;33.2;21;68;0
13/07/2014;2014;194;20.027;13.748;895.201;0.718;397.764;10.027;6.599;0.431;2.455;32.6;21.2;76;0
14/07/2014;2014;195;20.112;13.935;896.343;0.873;397.764;10.112;6.689;0.396;2.045;31.6;20.1;80;20.8
15/07/2014;2014;196;20.141;15.838;897.397;0.907;397.764;10.141;7.602;0.407;2.116;32.6;20.5;74;2
16/07/2014;2014;197;19.913;4.953;897.17;0.521;397.764;9.913;2.378;0.518;1.036;33.2;21;75;0
17/07/2014;2014;198;18.932;1.249;896.581;0.438;397.764;8.932;0.6;0.521;0.727;33.4;21.9;73;0
18/07/2014;2014;199;20.499;15.358;895.914;0.777;397.764;10.499;7.372;0.429;3.44;34.2;21;73;0
21/07/2014;2014;202;20.62;10.033;896.822;0.771;397.764;10.62;4.816;0.491;2.765;33.8;20.5;77;24.5
22/07/2014;2014;203;19.455;5.983;897.831;0.407;397.764;9.455;2.872;0.516;1.372;34;19.6;66;15
23/07/2014;2014;204;19.629;10.105;895.999;0.726;397.764;9.629;4.851;0.473;1.775;33.6;21.8;71;0
24/07/2014;2014;205;20.223;12.757;896.17;0.719;397.764;10.223;6.123;0.448;2.078;33.4;20.5;63;0
25/07/2014;2014;206;20.428;14.166;896.605;0.688;397.764;10.428;6.799;0.43;1.864;34;20;78;0
26/07/2014;2014;207;19.612;4.332;897.459;0.405;397.764;9.612;2.079;0.515;1.047;33.8;19.3;77;11.8
27/07/2014;2014;208;19.511;9.293;898.645;0.506;397.764;9.511;4.461;0.485;2.484;34.2;20;73;4
28/07/2014;2014;209;20.021;17.042;897.805;0.8;397.764;10.021;8.18;0.39;3.227;34;21;79;1
29/07/2014;2014;210;20.15;18.648;897.032;0.908;397.764;10.15;8.951;0.359;2.504;31;20.5;75;7
30/07/2014;2014;211;19.395;5.074;896.745;0.363;397.764;9.395;2.435;0.509;1.236;34.8;21;66;0
31/07/2014;2014;212;19.702;12.004;897.084;0.505;397.764;9.702;5.762;0.452;1.646;34.8;20.6;63;0
01/08/2014;2014;213;19.993;9.148;896.578;0.316;397.764;9.993;4.391;0.496;1.981;34.8;21.2;71;0
02/08/2014;2014;214;19.123;5.038;896.692;0.212;397.764;9.123;2.418;0.52;1.539;33.8;20.5;91;0
03/08/2014;2014;215;19.076;8.974;897.18;0.419;397.764;9.076;4.307;0.497;1.778;33;18.5;82;7
04/08/2014;2014;216;19.785;20.638;897.624;0.818;397.764;9.785;9.906;0.321;3.616;31.2;19.2;81;10.3
05/08/2014;2014;217;20.022;18.053;896.834;0.936;397.764;10.022;8.665;0.366;4.783;33.8;20.5;70;0.4
06/08/2014;2014;218;19.315;12.894;896.48;0.56;397.764;9.315;6.189;0.447;3.052;34.2;20.6;63;1
07/08/2014;2014;219;20.186;19.064;896.857;0.897;397.764;10.186;9.151;0.365;3.938;33.6;20.4;79;0.2
08/08/2014;2014;220;18.485;3.668;896.832;0.271;397.764;8.485;1.76;0.519;1.255;33.2;18;77;15.3
09/08/2014;2014;221;19.934;18.811;895.478;0.813;397.764;9.934;9.029;0.36;2.957;30.8;18;86;14
10/08/2014;2014;222;20.283;15.905;895.895;0.709;397.764;10.283;7.634;0.42;3.542;32.6;19.5;81;13.3
11/08/2014;2014;223;20.303;16.436;897.095;0.921;397.764;10.303;7.889;0.407;2.955;32.6;19.4;79;23
12/08/2014;2014;224;19.314;8.324;897.857;0.555;397.764;9.314;3.996;0.509;1.605;31.5;21;86;11.5
13/08/2014;2014;225;20.575;16.723;897.128;0.85;397.764;10.575;8.027;0.407;4.899;33.2;20;78;1
14/08/2014;2014;226;20.557;11.705;896.032;0.861;397.764;10.557;5.619;0.469;4.717;32.6;19;80;2
15/08/2014;2014;227;18.755;5.619;894.807;0.488;397.764;8.755;2.697;0.507;1.81;32.2;18.2;68;24.5
16/08/2014;2014;228;20.101;16.727;894.605;0.752;397.764;10.101;8.029;0.381;3.312;33.2;20;77;0
17/08/2014;2014;229;20.139;11.584;895.567;0.659;397.764;10.139;5.56;0.447;2.005;32.6;18.5;69;50
18/08/2014;2014;230;18.937;4.428;896.307;0.223;397.764;8.937;2.126;0.515;1.64;33.2;20.5;80;0
19/08/2014;2014;231;19.629;11.067;895.817;0.522;397.764;9.629;5.312;0.488;2.806;33;19.1;78;2.9
20/08/2014;2014;232;19.041;11.701;895.678;0.688;397.764;9.041;5.616;0.458;3.374;30;18.4;83;18.2
21/08/2014;2014;233;18.691;5.918;896.463;0.396;397.764;8.691;2.841;0.501;3.278;32.2;19;80;9
22/08/2014;2014;234;19.027;11.097;896.634;0.49;397.764;9.027;5.327;0.463;2.865;32.8;20;74;0
23/08/2014;2014;235;19.332;17.519;898.66;0.633;397.764;9.332;8.409;0.392;2.784;33.2;20;79;0
24/08/2014;2014;236;20.375;19.414;898.66;0.942;397.764;10.375;9.319;0.367;3.604;33.2;18.3;79;15.6
25/08/2014;2014;237;20.712;16.227;898.66;0.852;397.764;10.712;7.789;0.4;4.269;32.4;21;80;0
26/08/2014;2014;238;20.425;16.442;898.66;1.044;397.764;10.425;7.892;0.402;4.176;33;20.2;75;0
27/08/2014;2014;239;19.766;16.713;898.66;0.673;397.764;9.766;8.022;0.38;3.714;32.2;21.5;80;0
28/08/2014;2014;240;18.885;7.316;898.66;0.37;397.764;8.885;3.512;0.519;1.42;31.2;18.5;82;22.3
29/08/2014;2014;241;19.688;11.92;898.66;0.452;397.764;9.688;5.721;0.443;2.599;29;20.4;90;6.5
30/08/2014;2014;242;20.558;19.522;898.66;0.723;397.764;10.558;9.371;0.343;2.884;30.2;20.9;89;4.3
31/08/2014;2014;243;21.155;22.97;898.66;1.105;397.764;11.155;11.026;0.288;4.684;26.8;20;98;1.8
01/09/2014;2014;244;20.215;12.691;898.66;0.765;397.764;10.215;6.092;0.443;2.714;32;20.1;80;27
02/09/2014;2014;245;20.11;15.666;898.66;0.812;397.764;10.11;7.52;0.41;2.785;31.8;20.5;86;4
03/09/2014;2014;246;19.503;14.113;898.66;0.991;397.764;9.503;6.774;0.407;2.784;31.4;18.4;79;51.4
04/09/2014;2014;247;19.543;11.944;898.66;0.553;397.764;9.543;5.733;0.469;2.644;31.2;16.5;79;36
05/09/2014;2014;248;20.052;11.817;898.66;0.617;397.764;10.052;5.672;0.474;2.054;32;20;84;0
08/09/2014;2014;251;20.014;15.29;898.66;0.865;397.764;10.014;7.339;0.383;4.035;32;19;79;0
09/09/2014;2014;252;20.709;19.89;898.66;0.423;397.764;10.709;9.547;0.346;5.057;32.2;18.6;83;66.5
10/09/2014;2014;253;20.593;21;898.66;0.805;397.764;10.593;10.08;0.313;3.663;31.4;19;87;25
11/09/2014;2014;254;19.902;17.687;898.66;0.673;397.764;9.902;8.49;0.393;2.801;28.8;19.5;92;10
12/09/2014;2014;255;19.695;16.178;898.66;0.58;397.764;9.695;7.765;0.409;3.287;29.8;20;91;48.7
13/09/2014;2014;256;19.638;14.684;898.66;0.434;397.764;9.638;7.049;0.434;1.953;30.2;19.5;84;11.1
14/09/2014;2014;257;19.004;5.97;898.66;0.239;397.764;9.004;2.866;0.516;1.078;31;20.5;85;1
15/09/2014;2014;258;19.681;10.543;898.66;0.233;397.764;9.681;5.061;0.482;2.451;27;19.5;95;52.9
16/09/2014;2014;259;19.857;15.245;898.66;0.688;397.764;9.857;7.317;0.429;2.478;28;19.9;89;20.4
17/09/2014;2014;260;19.652;16.526;898.66;0.723;397.764;9.652;7.932;0.404;2.707;31.4;20.6;86;1
18/09/2014;2014;261;19.86;18.43;898.66;0.941;397.764;9.86;8.846;0.354;3.559;32.4;20.6;86;0
21/09/2014;2014;264;20.155;19.921;898.66;0.902;397.764;10.155;9.562;0.324;3.456;29.2;19.3;94;0
22/09/2014;2014;265;19.756;18.087;898.66;0.899;397.764;9.756;8.682;0.349;3.526;32.2;18.5;82;2.1
23/09/2014;2014;266;20.228;22.192;898.66;1.124;397.764;10.228;10.652;0.3;3.929;31.8;18.4;90;26
24/09/2014;2014;267;20.127;12.933;898.66;0.562;397.764;10.127;6.208;0.419;2.61;31.4;20.5;85;22.4
25/09/2014;2014;268;20.257;17.669;898.66;0.753;397.764;10.257;8.481;0.35;2.398;29.4;20;87;53.2
26/09/2014;2014;269;20.095;18.074;898.66;0.812;397.764;10.095;8.676;0.311;3.476;26.4;20.5;95;29
27/09/2014;2014;270;20.584;20.587;898.66;0.681;397.764;10.584;9.882;0.284;4.446;29;21.5;87;3.2
28/09/2014;2014;271;20.055;18.106;898.66;0.616;397.764;10.055;8.691;0.318;3.002;30.2;19;95;0.2
29/09/2014;2014;272;20.354;16.879;898.66;0.673;397.764;10.354;8.102;0.329;2.618;30;20;92;0.2
30/09/2014;2014;273;20.637;19.395;898.66;0.782;397.764;10.637;9.31;0.302;4.177;31.4;21.1;86;0
01/10/2014;2014;274;21.433;21.462;898.66;0.971;397.764;11.433;10.302;0.263;5.621;30;19.9;96;0
02/10/2014;2014;275;19.45;1.847;898.66;0.178;397.764;9.45;0.886;0.479;3.048;32.4;20;85;11.6
03/10/2014;2014;276;18.519;3.965;898.66;0.347;397.764;8.519;1.903;0.459;2.706;32.8;20.2;77;0
04/10/2014;2014;277;19.848;12.051;898.66;0.668;397.764;9.848;5.784;0.396;4.884;33.4;20.5;78;0
05/10/2014;2014;278;18.822;6.858;898.66;0.512;397.764;8.822;3.292;0.443;3.063;32.2;18.4;79;28
06/10/2014;2014;279;19.988;14.224;898.66;0.388;397.764;9.988;6.827;0.383;3.23;32.2;19;77;0
07/10/2014;2014;280;19.782;14.618;898.66;0.442;397.764;9.782;7.016;0.341;2.683;31.4;18.9;81;0
08/10/2014;2014;281;19.598;8.572;898.66;0.209;397.764;9.598;4.114;0.447;1.499;32;18.5;88;6
09/10/2014;2014;282;20.4;12.094;898.66;0.303;397.764;10.4;5.805;0.398;3.183;29.6;20;87;11.2
10/10/2014;2014;283;20.101;13.251;898.66;0.596;397.764;10.101;6.361;0.354;2.547;30.2;18.7;86;4.6
11/10/2014;2014;284;20.328;10.883;898.66;0.618;397.764;10.328;5.224;0.401;2.636;30.8;19.4;87;70
13/10/2014;2014;286;20.017;12.846;898.66;0.689;397.764;10.017;6.166;0.369;2.46;28.4;20.5;90;54.8
14/10/2014;2014;287;19.493;9.984;898.66;0.623;397.764;9.493;4.792;0.429;1.507;30.2;21.1;89;19.1
15/10/2014;2014;288;19.869;10.443;898.66;0.467;397.764;9.869;5.013;0.445;1.807;26.6;20.7;92;13.2
16/10/2014;2014;289;20.647;16.771;898.66;0.919;397.764;10.647;8.05;0.336;2.622;28.8;20.4;88;1.9
17/10/2014;2014;290;19.964;11.487;898.66;0.645;397.764;9.964;5.514;0.419;1.747;31.8;18.2;89;0.3
18/10/2014;2014;291;19.688;13.191;898.66;0.747;397.764;9.688;6.332;0.36;2.292;29.6;20.4;89;32.6
19/10/2014;2014;292;19.185;7.716;898.66;0.536;397.764;9.185;3.704;0.429;1.712;28.8;21;90;22
20/10/2014;2014;293;19.867;12.035;896.82;0.511;397.764;9.867;5.777;0.378;2.446;30.8;21;97;1.3
21/10/2014;2014;294;20.27;12.199;897.249;0.521;397.764;10.27;5.856;0.399;2.426;28.6;19;91;65.4
22/10/2014;2014;295;21.121;14.728;896.753;0.617;397.764;11.121;7.069;0.358;2.909;26.2;21;91;23.9
23/10/2014;2014;296;20.732;18.385;897.638;0.929;397.764;10.732;8.825;0.294;3.519;27.8;19.2;94;0
24/10/2014;2014;297;21.47;17.685;896.811;0.822;397.764;11.47;8.489;0.328;3.952;31;18.6;88;0
25/10/2014;2014;298;20.804;19.057;896.27;0.979;397.764;10.804;9.147;0.298;5.004;29;20;78;22
26/10/2014;2014;299;18.396;5.876;896.322;0.461;397.764;8.396;2.821;0.455;2.084;28.4;17.4;64;0
29/10/2014;2014;302;20.058;14.813;895.678;0.798;397.764;10.058;7.11;0.375;2.765;31.6;17.2;86;0
30/10/2014;2014;303;19.27;11.348;896.309;0.744;397.764;9.27;5.447;0.405;2.699;31.6;19.6;84;0
31/10/2014;2014;304;19.318;17.003;896.63;0.823;397.764;9.318;8.162;0.323;2.959;30.4;19;86;68.3
01/11/2014;2014;305;19.04;10.885;895.736;0.709;397.764;9.04;5.225;0.383;1.646;28.6;19.5;74;0
02/11/2014;2014;306;18.858;3.985;896.192;0.349;397.764;8.858;1.913;0.479;0.384;27;19.6;63;0
03/11/2014;2014;307;18.82;0.831;896.326;0.64;397.764;8.82;0.399;0.479;1.383;26.8;19.2;61;0
04/11/2014;2014;308;20.69;16.767;895.951;1.043;397.764;10.69;8.048;0.337;4.494;29;17.6;74;0
05/11/2014;2014;309;19.496;10.722;895.822;0.714;397.764;9.496;5.147;0.425;1.432;30.2;19.9;74;0
06/11/2014;2014;310;18.682;2.445;895.913;0.858;397.764;8.682;1.173;0.479;0.02;29.8;18.4;67;0
07/11/2014;2014;311;17.752;4.459;896.824;0.584;397.764;7.752;2.14;0.479;0.077;29.4;17.6;70;0
08/11/2014;2014;312;18.81;11.538;896.661;0.594;397.764;8.81;5.538;0.406;2.368;29.8;20;78;0
09/11/2014;2014;313;18.091;6.711;897.317;0.5;397.764;8.091;3.221;0.453;1.264;30.2;17.2;61;0
10/11/2014;2014;314;18.538;11.686;898.474;0.571;397.764;8.538;5.609;0.385;3.493;28.8;17.5;72;0
11/11/2014;2014;315;19.346;19.309;896.884;0.56;397.764;9.346;9.268;0.294;4.907;29.6;15;84;0
12/11/2014;2014;316;19.381;13.407;895.676;0.544;397.764;9.381;6.436;0.391;3.705;30;17.5;80;0
13/11/2014;2014;317;18.944;13.604;896.703;0.495;397.764;8.944;6.53;0.37;3.325;29.8;18;78;0.1
14/11/2014;2014;318;18.922;4.165;897.461;0.474;397.764;8.921;1.999;0.476;1.25;29.4;18.8;73;0
15/11/2014;2014;319;19.837;16.586;897.87;0.624;397.764;9.836;7.962;0.336;3.417;28.6;18;70;0
16/11/2014;2014;320;19.467;13.38;897.397;0.566;397.764;9.467;6.422;0.383;3.269;31;17.8;83;0
17/11/2014;2014;321;19.658;11.065;896.976;0.554;397.764;9.658;5.311;0.423;1.847;31.2;20;82;0
18/11/2014;2014;322;19.771;10.278;896.878;0.524;397.764;9.771;4.933;0.409;2.212;31.2;18.6;71;1.8
19/11/2014;2014;323;19.879;7.012;897.005;0.444;397.764;9.879;3.366;0.426;2.502;30;21;74;0
20/11/2014;2014;324;20.098;10.964;898.084;0.453;397.764;10.098;5.263;0.401;2.821;29.6;20;74;0
21/11/2014;2014;325;19.226;11.751;898.424;0.778;397.764;9.226;5.64;0.405;3.819;29.4;18;78;0
22/11/2014;2014;326;19.832;19.522;897.383;0.999;397.764;9.832;9.37;0.267;4.9;30.4;18.1;80;0
23/11/2014;2014;327;20.274;18.973;898.69;0.839;397.764;10.274;9.107;0.276;4.684;31;19.2;81;0
24/11/2014;2014;328;20.388;18.176;899.202;0.933;397.764;10.388;8.725;0.281;4.779;30.6;18.4;78;0
25/11/2014;2014;329;20.192;13.639;899.652;0.713;397.764;10.193;6.547;0.383;2.882;32.4;17.8;84;0.5
26/11/2014;2014;330;19.466;7.102;899.28;0.862;397.764;9.466;3.409;0.458;1.149;30;19.4;67;12.8
27/11/2014;2014;331;19.681;9.204;900.065;0.973;397.764;9.681;4.418;0.422;3.287;26;18;60;0
28/11/2014;2014;332;18.767;5.486;900.755;0.925;397.764;8.767;2.633;0.463;2.519;25.6;18;63;0
29/11/2014;2014;333;19.06;6.625;899.66;0.962;397.764;9.06;3.18;0.465;3.314;27.2;17;67;0
30/11/2014;2014;334;19.805;15.45;899.789;0.929;397.764;9.805;7.416;0.335;4.473;29.6;17.2;70;0
01/12/2014;2014;335;19.462;7.971;900.001;0.553;397.764;9.463;3.826;0.45;1.369;30.6;18.4;80;0
02/12/2014;2014;336;19.215;11.18;899.352;0.981;397.764;9.215;5.366;0.405;1.579;29.2;18.6;70;0
03/12/2014;2014;337;17.86;3.502;898.782;0.805;397.764;7.86;1.681;0.479;0.121;27.4;20;64;0
04/12/2014;2014;338;18.545;5.849;899.18;0.523;397.764;8.545;2.808;0.471;0.339;29;17.8;73;0
05/12/2014;2014;339;19.028;5.12;899.791;0.463;397.764;9.028;2.458;0.463;0.759;30.4;19;76;0
06/12/2014;2014;340;18.613;2.322;898.99;0.798;397.764;8.613;1.114;0.479;0.814;30.4;19.4;62;0
07/12/2014;2014;341;17.659;3.338;898.653;1.042;397.764;7.659;1.602;0.479;0.203;28.6;21;64;0
08/12/2014;2014;342;16.865;3.361;898.518;0.677;397.764;6.865;1.614;0.479;0.74;29;18.1;60;0
09/12/2014;2014;343;16.705;4.085;897.66;0.642;397.764;6.705;1.961;0.478;0.117;28;18.6;63;0
10/12/2014;2014;344;17.444;12.431;898.124;0.602;397.764;7.444;5.967;0.393;1.635;27.2;17.6;69;0
11/12/2014;2014;345;17.857;7.564;899.571;0.594;397.764;7.857;3.631;0.459;0.937;28.2;16.4;72;0
12/12/2014;2014;346;17.639;1.464;900.467;0.758;397.764;7.639;0.703;0.479;0;28.6;16.1;74;0
13/12/2014;2014;347;17.495;4.519;900.875;0.551;397.764;7.495;2.169;0.477;0.049;28.3;17.3;70;0
14/12/2014;2014;348;16.604;3.879;899.864;0.244;397.764;6.604;1.862;0.478;0.05;29.2;17.2;76;0
15/12/2014;2014;349;16.766;2.854;898.181;0.237;397.764;6.765;1.37;0.479;0.328;29.8;15.6;72;0
16/12/2014;2014;350;16.971;8.333;898.313;0.558;397.764;6.971;4;0.413;0.739;29.4;16.6;68;0
17/12/2014;2014;351;17.836;2.776;900.418;0.373;397.764;7.835;1.333;0.479;0;28.8;16.8;66;0
18/12/2014;2014;352;19.135;12.777;901.785;0.66;397.764;9.135;6.133;0.387;1.506;30.6;16.6;73;0
20/12/2014;2014;354;18.598;17.726;897.546;1.129;397.764;8.598;8.508;0.294;3.838;30.6;16.2;75;0
21/12/2014;2014;355;18.674;13.218;897.321;0.825;397.764;8.674;6.345;0.375;3.29;31.6;16.4;71;0
22/12/2014;2014;356;19.547;18.96;897.773;0.906;397.764;9.547;9.101;0.265;5.185;31;16.4;80;0
23/12/2014;2014;357;19.622;16.423;899.981;0.981;397.764;9.622;7.883;0.311;3.622;29.8;16.5;77;0
24/12/2014;2014;358;20.005;13.907;900.938;0.818;397.764;10.005;6.675;0.371;3.367;30;17.8;81;0
25/12/2014;2014;359;19.055;6.552;902.918;1.567;397.764;9.055;3.145;0.455;2.823;30;18.6;63;0
26/12/2014;2014;360;18.889;8.825;902.368;1.64;397.764;8.889;4.236;0.413;4.165;31.2;18.1;71;0
27/12/2014;2014;361;17.569;2.64;900.936;0.409;397.764;7.569;1.267;0.479;1.703;31.2;17;70;0
28/12/2014;2014;362;18.451;8.592;899.951;0.624;397.764;8.451;4.124;0.425;2.746;32;17;78;0
29/12/2014;2014;363;19.355;16.11;899.991;1.219;397.764;9.355;7.733;0.336;4.131;32.2;15;66;0
30/12/2014;2014;364;17.654;2.336;900.34;1.292;397.764;7.654;1.121;0.478;0.537;31.2;18;66;0
31/12/2014;2014;365;18.416;2.745;899.765;0.817;397.764;8.416;1.318;0.477;1.381;29.2;18.5;76;0
01/01/2015;2015;1;18.546;8.709;899.034;1.451;399.966;8.546;4.18;0.434;3.822;32.4;15.6;53;0
02/01/2015;2015;2;18.295;2.002;897.808;1.543;399.966;8.295;0.961;0.479;2.372;31.8;19.3;69;0
03/01/2015;2015;3;20.473;18.422;897.669;1.347;399.966;10.473;8.843;0.28;5.433;32.6;16.5;71;0
04/01/2015;2015;4;19.056;10.973;899.421;1.348;399.966;9.056;5.267;0.406;2.765;32.4;19.5;70;0
05/01/2015;2015;5;18.133;3.92;901.201;1.615;399.966;8.133;1.881;0.471;1.08;31.4;17;66;0
06/01/2015;2015;6;18.162;4.157;902.204;2.26;399.966;8.162;1.995;0.471;1.836;31.2;19;57;0
07/01/2015;2015;7;17.404;5.013;901.965;1.221;399.966;7.404;2.406;0.46;1.49;29.6;17;72;0
08/01/2015;2015;8;16.388;3.794;900.905;0.678;399.966;6.388;1.821;0.473;1.13;29.8;20;62;0
09/01/2015;2015;9;17.791;6.566;899.799;0.857;399.966;7.791;3.152;0.46;2.764;29.6;16;68;0
10/01/2015;2015;10;18.963;0;899.892;0.812;399.966;8.963;0;0.479;4.428;30.4;17.5;70;0
11/01/2015;2015;11;18.779;0;899.211;1.106;399.966;8.779;0;0.479;4.267;31.2;18.5;71;0
12/01/2015;2015;12;18.531;0;898.949;1.056;399.966;8.531;0;0.479;5.367;31;18.6;71;0
13/01/2015;2015;13;18.547;0;898.776;0.971;399.966;8.547;0;0.479;3.982;32;18.5;65;0
14/01/2015;2015;14;19.291;0;898.594;1.06;399.966;9.291;0;0.479;5.507;30.8;18.5;71;0
15/01/2015;2015;15;18.954;0;899.327;0.813;399.966;8.954;0;0.479;4.228;32;19.5;73;0
16/01/2015;2015;16;18.694;0;898.993;0.712;399.966;8.694;0;0.479;4.104;30.2;19.2;69;0
17/01/2015;2015;17;18.299;0;898.547;0.677;399.966;8.299;0;0.479;1.372;30.8;18.3;71;0
18/01/2015;2015;18;19.284;0;899.027;0.622;399.966;9.284;0;0.479;3.222;29.6;18;75;0
19/01/2015;2015;19;18.966;0;899.699;0.997;399.966;8.966;0;0.479;4.978;30.2;17.9;65;0
20/01/2015;2015;20;19.255;0;900.323;0.725;399.966;9.255;0;0.479;6.259;31.2;15.4;71;0
21/01/2015;2015;21;17.503;0;900.076;0.518;399.966;7.503;0;0.479;4.181;30.8;16.5;75;0
22/01/2015;2015;22;18.515;15.841;900.028;0.937;399.966;8.515;7.604;0.341;4.052;30.6;16.6;79;0
23/01/2015;2015;23;18.839;15.372;898.455;1.011;399.966;8.839;7.379;0.35;3.132;31.6;16.7;78;0
24/01/2015;2015;24;17.442;10.228;898.796;1.05;399.966;7.442;4.91;0.42;2.273;30.6;18.5;70;0
25/01/2015;2015;25;17.49;11.938;897.724;1.203;399.966;7.49;5.73;0.402;3.495;29.8;16.4;70;0
26/01/2015;2015;26;18.937;20.353;896.706;0.821;399.966;8.937;9.769;0.272;4.507;28.6;16.5;67;0
27/01/2015;2015;27;18.706;23.07;897.005;0.834;399.966;8.706;11.073;0.233;1.888;27.8;17.5;60;0
28/01/2015;2015;28;18.772;15.898;897.501;0.682;399.966;8.772;7.631;0.342;2.967;27.6;14.6;61;0
29/01/2015;2015;29;19.472;23.129;897.082;0.792;399.966;9.472;11.102;0.226;5.647;28;14.7;57;0
30/01/2015;2015;30;19.931;22.771;897.346;0.896;399.966;9.931;10.93;0.24;6.281;29;16;66;0
31/01/2015;2015;31;18.247;16.007;898.014;1.286;399.966;8.247;7.683;0.348;5.048;29.2;16;70;0
01/02/2015;2015;32;18.5;14.35;898.356;1.234;399.966;8.5;6.888;0.377;4.432;32.2;16;70;0
