"Date","year","DOY","Tair","RAD","Pressure","WindSpeed","CO2","DegreeDays","PAR","FDiff","VPD","Tmax","Tmin","RH","Rain"
"2006-01-17",2006,17,18.299,0,898.547,0.677,399.966,8.299,0,0.479,1.372,22.9410117647059,17.2471941176471,90.5549078423529,6.36666643529412
"2006-01-18",2006,18,19.284,0,899.027,0.622,399.966,9.284,0,0.479,3.222,23.3075882352941,17.1687352941176,88.2213259811765,3.27843088235294
"2006-01-19",2006,19,18.966,0,899.699,0.997,399.966,8.966,0,0.479,4.978,23.1242588235294,17.3834411764706,87.5967026952941,5.54117731764706
"2006-01-20",2006,20,19.255,0,900.323,0.725,399.966,9.255,0,0.479,6.259,22.8119117647059,17.4092823529412,91.3052575976471,9.41960976470588
"2006-01-21",2006,21,17.503,0,900.076,0.518,399.966,7.503,0,0.479,4.181,22.9433,16.0810235294118,87.4352372552941,2.01764633529412
"2006-01-22",2006,22,18.515,15.841,900.028,0.937,399.966,8.515,7.604,0.341,4.052,23.8304117647059,15.6696764705882,85.0247017164706,1.41960808235294
"2006-01-23",2006,23,18.839,15.372,898.455,1.011,399.966,8.839,7.379,0.35,3.132,23.5097,16.2721941176471,83.0602977941176,4.18823461764706
"2006-01-24",2006,24,17.442,10.228,898.796,1.05,399.966,7.442,4.91,0.42,2.273,23.3001352941176,16.2545,75.1040031864706,2.53529457647059
"2006-01-25",2006,25,17.49,11.938,897.724,1.203,399.966,7.49,5.73,0.402,3.495,22.7750470588235,17.2661058823529,90.2338627447059,7.86470605882353
"2006-01-26",2006,26,18.937,20.353,896.706,0.821,399.966,8.937,9.769,0.272,4.507,21.2730823529412,16.8738235294118,90.3082509805882,27.4058834764706
"2006-01-27",2006,27,18.706,23.07,897.005,0.834,399.966,8.706,11.073,0.233,1.888,20.3904176470588,16.4732941176471,86.5379041676471,15.3098058941176
"2006-01-28",2006,28,18.772,15.898,897.501,0.682,399.966,8.772,7.631,0.342,2.967,21.2890058823529,17.6573941176471,89.8068223041176,23.7882380588235
"2006-01-29",2006,29,19.472,23.129,897.082,0.792,399.966,9.472,11.102,0.226,5.647,21.3468588235294,16.3094588235294,90.0738093141176,5.37058827647059
"2006-01-30",2006,30,19.931,22.771,897.346,0.896,399.966,9.931,10.93,0.24,6.281,23.8006,16.2626882352941,85.4218575988235,3.18823514705882
"2006-01-31",2006,31,18.247,16.007,898.014,1.286,399.966,8.247,7.683,0.348,5.048,22.9760117647059,15.6411411764706,81.7572196094118,1.92352917647059
"2006-02-01",2006,32,18.5,14.35,898.356,1.234,399.966,8.5,6.888,0.377,4.432,20.8347176470588,14.1083176470588,82.4953985288235,0.437255017647059
"2006-02-02",2006,33,19.072,16.094,897.989,1.162,399.966,9.072,7.725,0.338,3.539,22.5979882352941,13.0639652941176,79.52718848,0.576470794117647
"2006-02-03",2006,34,18.225,4.362,897.536,0.907,399.966,8.225,2.094,0.476,2.316,21.5523647058824,14.2989176470588,81.7664161770588,3.29215718235294
"2006-02-04",2006,35,18.535,13.536,896.446,1.01,399.966,8.535,6.497,0.394,2.798,22.1801647058824,13.8777529411765,79.8590034311765,1.39019620588235
"2006-02-05",2006,36,19.216,16.223,896.716,1.108,399.966,9.216,7.787,0.343,2.75,23.4203764705882,16.0189529411765,80.2379575976471,3.48235334705882
"2006-02-06",2006,37,16.98,2.382,896.224,0.897,399.966,6.98,1.144,0.479,0.135,22.6104117647059,15.1852647058824,87.0105414211765,2.3803921
"2006-02-07",2006,38,18.227,13.279,896.698,1.089,399.966,8.227,6.374,0.404,3.119,21.3259352941176,15.3016470588235,87.1868272070588,3.98627607647059
"2006-02-08",2006,39,17.558,9.445,897.985,0.649,399.966,7.558,4.533,0.45,2.041,22.0898176470588,13.8262529411765,87.4681737752941,2.83921594117647
"2006-02-09",2006,40,17.925,6.638,897.164,0.716,399.966,7.925,3.186,0.446,2.335,21.4171176470588,14.5142705882353,88.7029813729412,5.92940904705882
"2006-02-10",2006,41,18.981,16.598,896.841,1.328,399.966,8.981,7.967,0.337,4.621,21.2083705882353,16.7975058823529,89.8130747558824,9.92941167058824
"2006-02-11",2006,42,18.915,17.274,895.979,1.246,399.966,8.915,8.291,0.329,4.999,20.8801470588235,15.9720823529412,89.3491377458824,10.5156851705882
"2006-02-12",2006,43,18.383,11.282,895.936,1.076,399.966,8.383,5.415,0.424,1.197,20.2345235294118,14.5939235294118,87.9723098041176,9.27058720588235
"2006-02-13",2006,44,16.671,3.641,896.661,1.625,399.966,6.671,1.748,0.479,0.678,20.5887411764706,14.0355882352941,86.7249558835294,8.27059099411765
"2006-02-14",2006,45,16.648,16.123,896.093,1.207,399.966,6.648,7.739,0.354,2.21,20.2802235294118,13.5877705882353,84.8113374988235,5.10392020588235
"2006-02-15",2006,46,16.773,2.316,895.733,1.374,399.966,6.773,1.112,0.479,0.244,21.8346352941176,14.1134411764706,84.8325198529412,5.94509691176471
"2006-02-16",2006,47,17.629,1.547,894.189,1.413,399.966,7.629,0.743,0.479,2.327,22.1453941176471,14.2254294117647,87.0084992641176,1.9686278
"2006-02-17",2006,48,18.685,17.785,894.998,1.361,399.966,8.685,8.537,0.327,5.343,21.8002764705882,14.1641764705882,87.2081955882353,3.48431382941176
"2006-02-18",2006,49,19.057,15.701,896.116,1.135,399.966,9.057,7.536,0.366,3.535,21.3664588235294,14.4344470588235,85.9667607835294,2.42156875294118
"2006-02-19",2006,50,18.684,19.707,895.752,1.398,399.966,8.684,9.459,0.296,4.758,20.6880705882353,13.9688470588235,89.2167183829412,8.67254748235294
"2006-02-20",2006,51,17.253,4.305,898.332,0.846,399.966,7.253,2.067,0.478,0.454,20.5225470588235,15.2038411764706,86.7618455888235,2.95294125882353
"2006-02-21",2006,52,18.363,11.146,897.333,1.054,399.966,8.363,5.35,0.418,2.345,21.0282235294118,14.7348294117647,86.1325046564706,11.1254895294118
"2006-02-22",2006,53,18.959,17.626,896.291,1.464,399.966,8.959,8.461,0.332,4.986,20.8731352941176,14.5420176470588,84.2665696088235,2.52156867647059
"2006-02-23",2006,54,19.355,20.539,896.376,1.573,399.966,9.355,9.859,0.286,5.491,20.9779470588235,14.3056764705882,84.9044291664706,6.91372437647059
"2006-02-24",2006,55,18.423,17.713,896.927,1.534,399.966,8.423,8.502,0.325,5.675,21.2375176470588,13.3343117647059,85.9211095582353,3.56274529411765
"2006-02-25",2006,56,18.961,19.283,896.618,1.325,399.966,8.961,9.256,0.311,7.931,22.0305,13.2269588235294,83.5171852952941,1.16862797058824
"2006-02-26",2006,57,18.437,7.91,897.044,0.79,399.966,8.437,3.797,0.469,3.459,21.9020588235294,14.1987352941176,84.5463220588235,3.61176502352941
"2006-02-27",2006,58,19.501,19.797,898.245,1.485,399.966,9.501,9.502,0.303,4.86,22.0409647058824,14.6418764705882,83.391775,3.5901967
"2006-02-28",2006,59,17.192,3.829,898.9,0.832,399.966,7.192,1.838,0.479,2.212,22.8386411764706,14.9594058823529,85.7869303905882,5.85098171176471
"2006-03-01",2006,60,17.871,2.971,897.861,1.27,399.966,7.871,1.426,0.479,1.57,23.5688235294118,14.2214235294118,76.09970245,2.98235347058824
"2006-03-02",2006,61,18.158,13.069,895.779,1.644,399.966,8.158,6.273,0.417,5.87,24.6038764705882,14.7090529411765,77.4181502452941,0.0254901882352941
"2006-03-03",2006,62,18.357,19.417,895.746,1.57,399.966,8.357,9.32,0.311,6.028,24.3073,16.0125352941176,77.1112446076471,1.22352936470588
"2006-03-04",2006,63,19.007,20.056,896.968,1.664,399.966,9.007,9.627,0.297,6.948,21.4423882352941,15.2612294117647,81.6833605388235,2.42941204117647
"2006-03-05",2006,64,19.064,20.519,897.783,1.657,399.966,9.064,9.849,0.289,6.521,20.4179588235294,11.7105529411765,79.1577644605882,0.798039429411765
"2006-03-06",2006,65,20.161,18.696,896.493,1.52,399.966,10.161,8.974,0.328,7.065,20.6649,13.5996176470588,84.1163061276471,2.89215664705882
"2006-03-07",2006,66,17.054,6.633,894.494,1.059,399.966,7.054,3.184,0.46,1.806,23.8413352941176,14.7679823529412,79.0050539205882,5.20980354705882
"2006-03-08",2006,67,17.617,8.309,893.619,1.318,399.966,7.617,3.988,0.45,2.955,24.8893941176471,16.3507823529412,72.2718129911765,0.923529529411765
"2006-03-09",2006,68,17.535,7.208,895.441,0.773,399.966,7.535,3.46,0.461,2.514,24.3081235294118,18.0611705882353,83.0334835782353,2.46666539411765
"2006-03-10",2006,69,18.575,14.423,895.928,0.989,399.966,8.575,6.923,0.389,2.052,23.9858235294118,16.2182235294118,80.6236821076471,0.137254947058824
"2006-03-11",2006,70,18.985,7.663,896.616,0.92,399.966,8.985,3.678,0.451,1.515,24.2314588235294,16.8514941176471,80.4841068623529,0.207843164705882
"2006-03-12",2006,71,18.46,4.572,897.472,1.343,399.966,8.46,2.195,0.47,0.614,24.0445470588235,16.6520941176471,81.8129085788235,1.15098057647059
"2006-03-13",2006,72,18.161,9.844,897.789,1.057,399.966,8.161,4.725,0.439,2.903,24.2820941176471,16.9557529411765,82.8744098041176,1.09607827058824
"2006-03-14",2006,73,18.671,18.831,898.006,1.432,399.966,8.671,9.039,0.334,5.334,24.6588764705882,17.3363411764706,80.9966999988235,1.38823458235294
"2006-03-15",2006,74,18.89,13.353,897.05,1.264,399.966,8.89,6.409,0.416,4.186,22.7156176470588,17.1267411764706,86.2467867652941,8.40784134705882
"2006-03-16",2006,75,17.047,4.996,897.232,1.074,399.966,7.047,2.398,0.479,0.924,23.9352117647059,16.1658588235294,83.10811054,7.32744721176471
"2006-03-17",2006,76,17.97,13.62,898.664,1.332,399.966,7.97,6.538,0.414,6.386,24.4883823529412,16.7344823529412,80.0902943629412,3.91568534705882
"2006-03-18",2006,77,18.613,18.499,898.279,1.367,399.966,8.613,8.879,0.333,7.499,24.7344058823529,17.2636411764706,82.6586625005882,5.25294158235294
"2006-03-19",2006,78,18.737,17.871,896.801,1.302,399.966,8.737,8.578,0.347,5.701,23.1361294117647,17.8402058823529,88.2170791658824,11.07255
"2006-03-20",2006,79,18.558,17.603,896.792,1.538,399.966,8.558,8.449,0.342,4.767,24.4908705882353,16.7869941176471,84.0686480394118,3.7176472
"2006-03-21",2006,80,18.39,18.307,897.323,1.405,399.966,8.39,8.787,0.333,5.089,23.8381117647059,17.3172294117647,84.2307262264706,2.52352875882353
"2006-03-22",2006,81,18.921,20.056,897.69,1.454,399.966,8.921,9.627,0.306,6.227,24.7752235294118,16.6704588235294,80.8369352935294,6.0470596
"2006-03-23",2006,82,19.274,19.429,898.955,1.468,399.966,9.274,9.326,0.36,4.802,24.4973,17.6590117647059,84.3791301482353,15.3098024
"2006-03-24",2006,83,19.015,15.092,897.96,1.105,399.966,9.015,7.244,0.437,5.001,22.1968882352941,16.8247470588235,88.8620117641177,22.0411720823529
"2006-03-25",2006,84,19.263,18.465,898.267,1.478,399.966,9.263,8.863,0.373,5.617,23.2352647058824,16.4858176470588,86.6361593129412,15.8803919058824
"2006-03-26",2006,85,18.992,20.218,898.698,1.396,399.966,8.992,9.705,0.351,5.636,24.231,15.6653294117647,81.0761593141176,1.72745057058824
"2006-03-27",2006,86,19.278,20.313,898.472,1.46,399.966,9.278,9.75,0.345,5.323,21.2797294117647,17.2597941176471,89.5314730382353,14.0568618411765
"2006-03-28",2006,87,19.952,21.364,899.103,1.476,399.966,9.952,10.255,0.33,5.008,22.6714470588235,15.7682117647059,85.2770357847059,6.15882306470588
"2006-03-29",2006,88,18.541,14.765,901.539,0.984,399.966,8.541,7.087,0.435,3.776,23.2172058823529,14.0805235294118,80.5656178929412,2.04313722352941
"2006-03-30",2006,89,18.675,10.664,902.236,0.954,399.966,8.675,5.119,0.483,2.528,22.4748117647059,13.8727058823529,81.5070727941176,0.396078488235294
"2006-03-31",2006,90,17.782,6.016,900.464,0.667,399.966,7.782,2.888,0.512,1.405,21.7134470588235,14.8236588235294,85.0493602935294,2.20784308235294
"2006-04-01",2006,91,19.074,19.954,900.411,1.334,399.966,9.074,9.578,0.34,5.216,23.1830823529412,15.2293588235294,84.0977541664706,5.90392249411765
"2006-04-02",2006,92,19.33,21.156,900.593,1.496,399.966,9.33,10.155,0.332,6.974,24.0425058823529,16.3766882352941,82.5160585794118,16.4352955117647
"2006-04-03",2006,93,18.968,17.145,899.979,1.294,399.966,8.968,8.23,0.393,4.715,23.5842823529412,17.0759588235294,85.4446036770588,14.9411746117647
"2006-04-04",2006,94,19.808,18.516,899.109,1.379,399.966,9.808,8.888,0.359,6.741,24.9853764705882,16.7001882352941,82.1134808823529,11.6568602117647
"2006-04-05",2006,95,19.462,17.759,899.488,1.529,399.966,9.462,8.524,0.377,5.088,23.1108,17.7701647058824,87.1396154411765,21.2745053588235
"2006-04-06",2006,96,18.515,19.887,899.939,1.49,399.966,8.515,9.546,0.356,4.348,21.9186882352941,18.3670588235294,89.8929183823529,22.5411772176471
"2006-04-07",2006,97,17.925,14.865,899.877,1.236,399.966,7.925,7.135,0.418,3.142,23.7467529411765,17.3522235294118,85.4314600488235,5.29411832352941
"2006-04-08",2006,98,18.117,10.988,899.173,1.041,399.966,8.117,5.274,0.469,2.924,24.6719764705882,16.8808294117647,84.4544977941176,6.78039157647059
"2006-04-09",2006,99,18.939,15.046,898.399,1.201,399.966,8.939,7.222,0.423,3.443,25.4848529411765,17.5973176470588,80.3420397064706,1.72941237647059
"2006-04-10",2006,100,19.011,11.644,898.298,1.038,399.966,9.011,5.589,0.474,2.573,24.8268117647059,17.7022529411765,83.2013531852941,3.11568684117647
"2006-04-11",2006,101,18.034,5.177,898.913,0.63,399.966,8.034,2.485,0.51,0.723,24.2853882352941,17.2848117647059,84.2898870094118,4.70391905294118
"2006-04-12",2006,102,19.491,12.196,900.729,0.655,399.966,9.491,5.854,0.466,2.07,23.0557764705882,17.5431882352941,86.4101688717647,9.70784295294118
"2006-04-13",2006,103,19.324,6.471,901.244,0.504,399.966,9.324,3.106,0.52,1.755,24.0413176470588,17.933,87.1193039223529,6.29411958823529
"2006-04-14",2006,104,19.226,8.7,900.204,0.661,399.966,9.226,4.176,0.492,2.642,22.4488470588235,17.3008470588235,88.6318551476471,8.60000102352941
"2006-04-15",2006,105,19.114,7.568,900.222,0.686,399.966,9.114,3.633,0.484,1.766,23.1918117647059,16.9332117647059,87.4630799017647,6.65294083529412
"2006-04-16",2006,106,18.923,10.382,900.082,0.743,399.966,8.923,4.983,0.482,2.367,24.1484058823529,16.9906941176471,85.1814497552941,3.36274521176471
"2006-04-17",2006,107,18.962,9.711,899.529,0.741,399.966,8.962,4.662,0.5,3.076,24.1112823529412,17.4703117647059,85.36697745,7.45490121176471
"2006-04-18",2006,108,19.018,9.073,899.316,0.638,399.966,9.018,4.355,0.491,2.938,24.4662705882353,18.4350823529412,87.2512446076471,7.12548884705882
"2006-04-19",2006,109,19.391,12.5,900.121,0.809,399.966,9.391,6,0.449,2.514,24.5666176470588,18.3270117647059,85.1066661770588,2.79411798235294
"2006-04-20",2006,110,19.949,15.801,900.396,0.946,399.966,9.949,7.584,0.42,3.006,23.9422823529412,18.5223588235294,86.0028308829412,2.90392304117647
"2006-04-21",2006,111,20.056,17.038,900.874,1.075,399.966,10.056,8.178,0.388,4.934,25.0131411764706,17.3189882352941,81.8985823535294,6.22353007647059
"2006-04-22",2006,112,20.342,19.589,901.536,0.993,399.966,10.342,9.403,0.352,3.805,22.7992941176471,17.7172294117647,89.1888272058823,13.7078407235294
"2006-04-23",2006,113,19.057,13.966,900.676,1.001,399.966,9.057,6.704,0.446,2.87,24.2236882352941,16.3725176470588,87.3037382358823,8.46470559411765
"2006-04-24",2006,114,19.448,19.859,900.437,1.199,399.966,9.448,9.532,0.358,4.56,25.4889882352941,18.0576764705882,84.55594951,12.2215675058824
"2006-04-25",2006,115,18.591,10.343,899.77,0.788,399.966,8.591,4.964,0.506,2.755,25.1840058823529,18.7888588235294,87.0323117652941,19.3411728647059
"2006-04-26",2006,116,20.097,18.625,899.602,1.06,399.966,10.097,8.94,0.38,3.543,25.2574705882353,18.3470117647059,84.3585061282353,10.9803977647059
"2006-04-27",2006,117,21.435,18.926,899.519,0.943,399.966,11.435,9.084,0.358,4.112,25.1473058823529,18.5831352941176,85.7930223035294,8.19999715294118
"2006-04-28",2006,118,22.145,18.426,898.881,0.918,399.966,12.145,8.844,0.374,4.605,24.6134352941176,18.1799705882353,85.8859161764706,4.9392161
"2006-04-29",2006,119,22.058,20.332,898.376,1.152,399.966,12.058,9.759,0.342,5.442,24.4325941176471,18.5436941176471,86.7170791658824,2.94901811764706
"2006-04-30",2006,120,20.861,15.916,898.537,1.15,399.966,10.861,7.64,0.404,4.886,24.4232117647059,17.8883705882353,86.4800602941176,5.347058
"2006-05-01",2006,121,20.242,10.875,898.219,0.92,399.966,10.242,5.22,0.467,4.458,24.9867058823529,18.5833647058824,86.8832164217647,7.58431314705882
"2006-05-02",2006,122,19.608,9.852,897.891,0.779,399.966,9.608,4.729,0.489,3.209,24.0755764705882,17.7063411764706,85.5775284323529,10.1705926176471
"2006-05-03",2006,123,19.031,10.776,898.053,0.935,399.966,9.031,5.173,0.471,2.858,24.0572823529412,17.5117764705882,88.2216637247059,28.8862659705882
"2006-05-04",2006,124,19.307,16.753,898.924,1.178,399.966,9.307,8.041,0.396,3.923,21.9113529411765,18.0161294117647,91.8333507352941,29.5078564352941
"2006-05-05",2006,125,19.8,16.844,898.809,0.815,399.966,9.8,8.085,0.407,2.881,22.5943470588235,18.9727176470588,92.6949781858823,26.0529419529412
"2006-05-06",2006,126,20.415,19.27,898.284,1.025,399.966,10.415,9.25,0.346,2.913,22.8267941176471,18.4784352941176,91.6318343141177,9.47450887058823
"2006-05-07",2006,127,20.301,18.173,897.739,1.047,399.966,10.301,8.723,0.356,2.932,22.7888176470588,18.5557529411765,92.3196529405882,9.25882523529412
"2006-05-08",2006,128,20.172,13.479,897.307,0.803,399.966,10.172,6.47,0.444,2.136,23.0325470588235,19.0002,92.1148720582353,7.99019662352941
"2006-05-09",2006,129,19.584,10.201,897.249,0.854,399.966,9.584,4.896,0.479,1.905,23.4610294117647,18.3343470588235,91.0693857852941,15.5529391823529
"2006-05-10",2006,130,20.474,18.421,897.54,1.104,399.966,10.474,8.842,0.36,2.572,24.305,17.8190176470588,87.8965134811765,9.20196189411765
"2006-05-11",2006,131,20.175,15.584,898.116,0.874,399.966,10.175,7.48,0.397,1.997,22.9572764705882,17.8735882352941,89.8599936270588,6.73137278235294
"2006-05-12",2006,132,19.541,3.236,898.236,0.931,399.966,9.541,1.553,0.521,0.619,23.8395529411765,17.9217235294118,86.5985987741176,3.54901922352941
"2006-05-13",2006,133,19.003,3.705,898.094,0.839,399.966,9.003,1.778,0.521,0.477,24.6062176470588,17.7101,84.2741102935294,4.97450915882353
"2006-05-14",2006,134,18.493,1.692,898.908,0.508,399.966,8.493,0.812,0.521,0.231,23.5668764705882,18.3661764705882,87.6184774511765,6.38235342352941
"2006-05-15",2006,135,19.204,5.696,899.41,0.492,399.966,9.204,2.734,0.498,1.341,23.9068352941176,18.7865941176471,87.1900698535294,4.09607794117647
"2006-05-16",2006,136,17.817,3.541,898.525,0.722,399.966,7.817,1.7,0.514,0.973,22.7109411764706,18.3353823529412,91.6474563723529,8.23333477647059
"2006-05-17",2006,137,19.225,12.821,898.138,0.8,399.966,9.225,6.154,0.443,3.148,24.3811823529412,18.3246882352941,87.3096404411765,4.30980355294118
"2006-05-18",2006,138,19.516,13.144,897.9,0.716,399.966,9.516,6.309,0.446,2.279,23.5873470588235,18.3322588235294,87.7495796570588,7.41568647647059
"2006-05-19",2006,139,19.284,8.773,898.692,0.595,399.966,9.284,4.211,0.483,1.452,23.6483588235294,17.8392058823529,88.5282948535294,11.3058822823529
"2006-05-20",2006,140,18.825,7.912,899.617,0.723,399.966,8.825,3.798,0.499,1.171,23.1462705882353,17.8055176470588,90.3900622547059,16.7215667764706
"2006-05-21",2006,141,20.069,13.548,899.476,0.857,399.966,10.069,6.503,0.45,2.17,23.2321705882353,18.5968764705882,91.4241982829412,16.0705902294118
"2006-05-22",2006,142,20.118,13.909,898.829,0.886,399.966,10.118,6.676,0.418,2.361,24.1149588235294,18.0833882352941,87.4464894617647,10.0333330588235
"2006-05-23",2006,143,19.846,11.637,894.659,1.013,399.966,9.846,5.586,0.475,2.253,23.6296411764706,18.2079117647059,88.0351933835294,4.12548989411765
"2006-05-24",2006,144,18.882,1.829,894.536,0.506,399.966,8.882,0.878,0.521,0.286,24.2627352941176,18.3924647058824,88.1290705882353,5.44117591176471
"2006-05-25",2006,145,19.616,12.77,894.413,0.796,399.966,9.616,6.129,0.445,1.699,24.0062352941176,18.6189882352941,89.0934764717647,9.41764682941176
"2006-05-26",2006,146,19.299,9.185,893.832,0.669,399.966,9.299,4.409,0.494,1.473,23.9382176470588,18.1292941176471,87.9352139705882,6.49999972941176
"2006-05-27",2006,147,17.87,5.641,893.684,0.799,399.966,7.87,2.708,0.512,0.338,26.0606411764706,18.3199529411765,81.1274595588235,2.79803818823529
"2006-05-28",2006,148,18.366,16.556,894.455,1.016,399.966,8.366,7.947,0.407,4.437,24.7433588235294,20.0013823529412,87.9533370088235,6.16274371176471
"2006-05-29",2006,149,19.276,19.364,895.844,1.118,399.966,9.276,9.295,0.339,5.59,24.7834941176471,18.8481647058824,86.9523757352941,4.80784418823529
"2006-05-30",2006,150,19.846,18.909,896.384,1.09,399.966,9.846,9.076,0.354,3.496,24.9751529411765,18.5643941176471,86.3707688729412,4.34313898235294
"2006-05-31",2006,151,19.866,13.061,896.084,0.926,399.966,9.866,6.269,0.462,2.597,24.7722705882353,18.5447941176471,86.83293309,4.88823501176471
"2006-06-01",2006,152,20.967,21.387,896.057,1.065,399.966,10.967,10.266,0.315,3.728,25.1134647058824,18.7768529411765,86.5178742658824,9.56862951764706
"2006-06-02",2006,153,21.177,16.332,895.85,0.761,399.966,11.177,7.839,0.407,2.713,24.8510647058824,17.8708352941176,86.1229627447059,12.0941129411765
"2006-06-03",2006,154,21.052,13.87,895.503,0.716,399.966,11.052,6.658,0.438,2.545,26.7036411764706,18.4809411764706,79.6998475494118,5.2941143
"2006-06-04",2006,155,19.839,10.835,894.844,0.327,399.966,9.839,5.201,0.422,1.879,27.0966588235294,18.4593235294118,77.0770056388235,1.0411762
"2006-06-05",2006,156,20.411,18.272,894.98,0.58,399.966,10.411,8.771,0.339,3.27,27.1251647058824,18.4928588235294,72.2764615194118,0.415686282352941
"2006-06-06",2006,157,19.983,14.65,895.169,0.536,399.966,9.983,7.032,0.379,1.936,26.4390470588235,18.6862764705882,76.8554482841176,14.0548873705882
"2006-06-07",2006,158,19.779,9.745,896.18,0.494,399.966,9.779,4.678,0.466,1.49,26.3035529411765,19.3850470588235,86.7246575994118,5.49411362352941
"2006-06-08",2006,159,19.822,8.161,895.878,0.395,399.966,9.822,3.917,0.495,2.574,25.4553705882353,19.1900647058824,87.4444058811765,3.66862877058824
"2006-06-09",2006,160,19.725,11.664,896.309,0.686,399.966,9.725,5.599,0.457,2.329,25.2052647058824,18.3648411764706,86.4786159317647,2.6607844
"2006-06-10",2006,161,19.539,9.039,896.644,0.616,399.966,9.539,4.338,0.471,2.634,25.6004647058824,18.5844823529412,85.9337061276471,4.06666813529412
"2006-06-11",2006,162,20.065,12.255,896.817,0.61,399.966,10.065,5.883,0.469,2.796,24.4913647058824,19.7253941176471,90.4468799023529,11.6627490352941
"2006-06-12",2006,163,19.752,9.489,896.057,0.695,399.966,9.752,4.555,0.463,1.479,25.0707882352941,19.0497882352941,86.8261553929412,5.33725561176471
"2006-06-13",2006,164,20.906,15.858,895.444,0.834,399.966,10.906,7.612,0.405,3.902,27.0574117647059,18.4448647058824,80.7924421564706,1.57843181764706
"2006-06-14",2006,165,19.688,6.493,896.711,0.617,399.966,9.688,3.117,0.494,2.249,27.1623117647059,19.6864411764706,78.6423281864706,1.13529424705882
"2006-06-15",2006,166,20.28,14.56,898.557,0.98,399.966,10.28,6.989,0.403,2.718,26.0999294117647,18.6143235294118,79.2471583341176,1.32352912941176
"2006-06-16",2006,167,20.16,6.117,897.738,0.731,399.966,10.16,2.936,0.517,1.294,25.4515352941176,18.0901117647059,84.5195946076471,3.17843062352941
"2006-06-17",2006,168,19.968,4.765,896.625,0.545,399.966,9.968,2.287,0.51,0.72,25.8505941176471,18.4011176470588,83.7278394617647,6.90000219411765
"2006-06-18",2006,169,20.717,14.296,897.18,0.893,399.966,10.717,6.862,0.408,2.159,26.3485529411765,18.6782294117647,83.8694281864706,8.91764882352941
"2006-06-19",2006,170,21.025,15.418,898.305,0.95,399.966,11.025,7.401,0.417,1.981,25.8147352941176,18.9128058823529,83.4423551464706,13.0568650411765
"2006-06-20",2006,171,20.205,6.389,897.959,0.928,399.966,10.205,3.067,0.51,1.019,25.1163588235294,19.2819882352941,86.4862463229412,13.5647033529412
"2006-06-21",2006,172,18.89,3.086,896.55,0.606,399.966,8.89,1.481,0.52,0.455,26.1908941176471,19.1989058823529,81.8122436282353,6.06274505294118
"2006-06-22",2006,173,18.532,1.302,899.172,0.606,399.966,8.532,0.625,0.521,0.375,26.3285470588235,19.0021705882353,79.11796299,0.896078429411765
"2006-06-23",2006,174,19.9,9.851,898.155,0.745,399.966,9.9,4.729,0.475,1.24,22.7712941176471,19.5357882352941,88.6781568623529,9.78039181176471
"2006-06-24",2006,175,21.371,19.344,898.216,1.121,399.966,11.371,9.285,0.348,2.597,25.2276294117647,18.2226647058824,81.8551014705882,0.700000023529412
"2006-06-25",2006,176,20.54,8.585,899.439,1.087,399.966,10.54,4.121,0.484,1.285,25.0690058823529,19.4124294117647,86.2436308817647,9.79019678235294
"2006-06-26",2006,177,20.198,9.249,899.165,0.98,399.966,10.198,4.439,0.469,0.853,26.2133529411765,19.9253117647059,85.3661909305882,3.98235265294118
"2006-06-27",2006,178,19.242,1.487,898.351,0.85,399.966,9.242,0.714,0.521,0,26.3302823529412,20.0701764705882,84.8565642152941,2.6784325
"2006-06-28",2006,179,20.494,11.915,897.973,0.898,399.966,10.494,5.719,0.455,1.206,24.7797,18.7151294117647,87.4392843129412,4.42548995294118
"2006-06-29",2006,180,20.131,11.047,898.562,0.734,399.966,10.131,5.302,0.462,1.819,25.8515411764706,18.7777058823529,83.1619835782353,1.81372545294118
"2006-06-30",2006,181,19.314,9.103,898.312,0.805,399.966,9.314,4.369,0.492,1.278,26.3366,19.7194705882353,85.5910732841176,1.40196075882353
"2006-07-01",2006,182,19.637,17.308,897.937,1.068,399.966,9.637,8.308,0.394,2.068,27.9568352941176,19.7107176470588,79.8375965688235,0.445098076470588
"2006-07-02",2006,183,20.566,14.545,898.174,0.816,399.966,10.566,6.981,0.423,3.239,26.3983941176471,19.6128705882353,82.3438541664706,1.14901911764706
"2006-07-03",2006,184,19.405,2.333,898.448,1.4,399.966,9.405,1.12,0.521,0.451,26.3993941176471,19.3242823529412,83.3266350494118,1.82941190588235
"2006-07-04",2006,185,19.773,11.798,898.623,0.974,399.966,9.773,5.663,0.464,1.983,27.0134588235294,18.7311470588235,79.61562402,0.580392235294118
"2006-07-05",2006,186,20.322,12.441,899.49,0.862,399.966,10.322,5.972,0.445,1.35,27.2614294117647,19.9705529411765,81.7812713229412,2.00000018823529
"2006-07-06",2006,187,18.756,0.878,899.086,0.693,399.966,8.756,0.422,0.521,0.087,25.7193705882353,18.2603235294118,83.6437840688235,2.03137218823529
"2006-07-07",2006,188,18.992,8.268,899.148,0.774,399.966,8.992,3.969,0.508,0.886,25.9444352941176,18.9069352941176,85.0971904394118,4.61764718823529
"2006-07-08",2006,189,18.825,10.872,900.12,0.722,399.966,8.825,5.219,0.456,1.022,26.8232235294118,18.5421352941176,82.8696622541176,2.28627467058824
