"Date","year","DOY","Tair","RAD","Pressure","WindSpeed","CO2","DegreeDays","PAR","FDiff","VPD","Tmax","Tmin","RH","Rain"
"2006-09-01",2006,244,19.798,6.467,895.009,0.619,399.966,9.798,3.104,0.503,4.085,21.749825,16.4396,90.301834375,16.741664275
"2006-09-02",2006,245,19.704,7.872,894.634,0.581,399.966,9.704,3.779,0.503,4.32,23.19385,15.78135,81.045108335,22.65831765
"2006-09-03",2006,246,19.049,10.282,894.309,0.912,399.966,9.049,4.935,0.441,2.867,22.9775,15.128625,88.431190625,21.2833295
"2006-09-04",2006,247,20.43,19.766,894.905,0.983,399.966,10.43,9.488,0.332,4.052,23.06805,16.889475,86.1616864575,19.76666505
"2006-09-05",2006,248,20.071,15.171,896.39,0.867,399.966,10.071,7.282,0.402,3.506,22.2505,16.5339,86.1507625,7.55833365
"2006-09-06",2006,249,19.089,6.252,897.825,0.669,399.966,9.089,3.001,0.491,3.878,21.8508,16.4747,86.3552260425,8.40833435
"2006-09-07",2006,250,19.905,17.102,897.74,0.848,399.966,9.905,8.209,0.394,4.025,22.1552,16.485,91.1669041675,56.3500085
"2006-09-08",2006,251,18.786,2.734,897.221,0.483,399.966,8.786,1.312,0.519,1.687,22.175275,16.865025,90.1230385425,37.63333185
"2006-09-09",2006,252,20.216,14.307,896.423,0.782,399.966,10.216,6.867,0.399,2.599,22.8867,17.36845,89.54117396,29.7249975
"2006-09-10",2006,253,19.231,7.51,896.307,0.722,399.966,9.231,3.605,0.514,2.047,21.7,18.0585,93.39751875,78.2166586
"2006-09-11",2006,254,19.561,9.518,895.93,0.739,399.966,9.561,4.569,0.475,2.184,22.438075,17.534975,91.98089375,52.908348325
"2006-09-12",2006,255,20.388,16.951,896.788,0.911,399.966,10.388,8.137,0.365,3.681,22.607475,17.20045,92.3510520825,37.72500475
"2006-09-13",2006,256,20.63,20.591,896.405,1.152,399.966,10.63,9.884,0.314,4.248,22.315,17.581875,89.60727396,15.041665575
"2006-09-14",2006,257,19.825,5.241,895.315,0.435,399.966,9.825,2.516,0.519,2.213,24.585,16.116925,78.5487687475,0.350000125
"2006-09-15",2006,258,20.96,20.309,895.35,1.04,399.966,10.96,9.749,0.356,3.972,21.2058,16.6544,90.686509375,35.033335
"2006-09-16",2006,259,20.883,17.444,895.79,0.847,399.966,10.883,8.373,0.363,5.63,18.8175,17.12575,96.1788708325,13.016666525
"2006-09-17",2006,260,20.261,19.122,895.038,0.928,399.966,10.261,9.178,0.331,4.422,20.4113,17.02265,87.42984792,4.0249996
"2006-09-18",2006,261,20.962,20.397,894.311,0.79,399.966,10.963,9.79,0.33,4.117,21.943125,16.827825,86.325396875,7.691667425
"2006-09-19",2006,262,20.726,16.928,894.873,0.922,399.966,10.726,8.126,0.388,2.894,23.70915,17.09495,85.441434375,13.5666707
"2006-09-20",2006,263,21.276,25.794,894.942,1.066,399.966,11.276,12.381,0.253,3.549,21.11725,17.011725,89.57108646,25.0249982
"2006-09-21",2006,264,21.082,22.807,895.334,1.079,399.966,11.082,10.947,0.284,4.875,23.56385,16.201075,82.0482906275,7.824999375
"2006-09-22",2006,265,20.106,15.602,898.72,0.714,399.966,10.106,7.489,0.401,3.303,22.296125,16.004425,83.5638395825,12.2666636
"2006-09-23",2006,266,19.592,11.968,898.72,0.505,399.966,9.592,5.745,0.422,1.983,21.82295,15.781375,89.905779165,43.316675825
"2006-09-24",2006,267,19.949,12.454,898.72,0.535,399.966,9.949,5.978,0.456,2.085,23.047025,16.464575,87.3649281225,14.7916682
"2006-09-25",2006,268,20.393,23.324,898.72,1.191,399.966,10.393,11.196,0.246,4.393,23.3351,16.35595,86.599925,12.841670275
"2006-09-26",2006,269,20.568,19.113,898.72,0.813,399.966,10.568,9.174,0.318,3.667,23.847975,16.503375,87.0020531225,30.616666
"2006-09-27",2006,270,21.374,22.429,898.72,1.019,399.966,11.374,10.766,0.254,4.143,22.775525,16.0325,85.453795835,54.31669215
"2006-09-28",2006,271,21.319,25.706,898.72,1.144,399.966,11.319,12.339,0.225,4,22.1617,15.760925,85.0092791675,22.966651825
"2006-09-29",2006,272,21.158,24.591,898.72,1.102,399.966,11.158,11.804,0.242,3.956,22.476875,16.63875,86.7946135425,24.1333313
"2006-09-30",2006,273,20.947,23.95,898.72,1.067,399.966,10.947,11.496,0.24,3.445,21.17115,17.0332,93.5008531275,41.283330575
"2006-10-01",2006,274,20.599,22.575,898.72,1.052,399.966,10.599,10.836,0.263,3.737,22.46875,16.388875,88.1799083325,51.316659075
"2006-10-02",2006,275,19.939,15.464,898.72,0.904,399.966,9.939,7.423,0.337,3.488,20.39325,16.827775,93.634915625,59.116653725
"2006-10-03",2006,276,20.66,21.572,898.72,1.141,399.966,10.66,10.354,0.277,4.443,20.574225,16.195,92.3153739575,11.016665575
"2006-10-04",2006,277,20.953,25.617,898.72,1.255,399.966,10.953,12.296,0.208,4.946,18.5464,17.13825,93.654183335,2.98333365
"2006-10-05",2006,278,21.246,24.283,898.72,1.166,399.966,11.246,11.656,0.23,4.024,19.9673,16.4,88.23015521,7.325001075
"2006-10-06",2006,279,20.828,19.541,898.72,1.194,399.966,10.828,9.38,0.312,3.576,19.111325,16.178025,94.1955739575,32.625002975
"2006-10-07",2006,280,19.561,14.117,898.72,0.858,399.966,9.561,6.776,0.39,1.541,19.2525,16.3388,94.6725406225,41.566665125
"2006-10-08",2006,281,20.725,19.954,898.72,0.914,399.966,10.725,9.578,0.304,2.905,19.0904,15.731025,93.1148614575,14.6999997
"2006-10-09",2006,282,20.334,16.841,898.72,0.817,399.966,10.334,8.084,0.343,3.063,19.190425,17.1017,94.26458646,25.974992175
"2006-10-10",2006,283,19.433,13.193,898.72,0.708,399.966,9.433,6.333,0.391,2.466,19.455875,16.352675,94.289225,28.0166659
"2006-10-11",2006,284,20.382,23.389,898.72,1.03,399.966,10.382,11.227,0.244,3.604,19.452575,16.64805,95.3739750025,29.2833451
"2006-10-12",2006,285,19.884,12.2,898.72,0.706,399.966,9.884,5.856,0.402,2.215,20.0625,16.6546,93.364345835,24.941669375
"2006-10-13",2006,286,20.769,18.228,898.72,0.957,399.966,10.769,8.749,0.323,3.073,20.1033,15.905825,94.3462312475,21.7916661
"2006-10-14",2006,287,20.047,16.675,898.72,0.889,399.966,10.047,8.004,0.333,2.747,19.875725,16.20385,95.87018229,24.283335575
"2006-10-15",2006,288,20.24,16.955,898.72,0.849,399.966,10.24,8.138,0.33,2.685,21.516575,16.418475,90.8575572925,21.6000091
"2006-10-16",2006,289,20.281,14.283,898.72,0.668,399.966,10.281,6.856,0.374,2.663,22.10815,16.5904,89.442228125,35.899995175
"2006-10-17",2006,290,20.304,13.862,898.72,0.576,399.966,10.304,6.654,0.373,2.182,22.09,16.249075,86.8551625,7.28334265
"2006-10-18",2006,291,20.852,16.256,898.72,0.745,399.966,10.852,7.803,0.335,2.748,21.83405,17.582275,89.252925,3.833333525
"2006-10-19",2006,292,21.254,20.992,898.72,0.893,399.966,11.254,10.076,0.277,4.024,20.68165,14.88465,87.09381354,3.824999175
"2006-10-20",2006,293,21.349,22.733,896.88,1.094,399.966,11.349,10.912,0.247,3.907,23.6456,13.441325,75.619541665,0.599999825
"2006-10-21",2006,294,20.998,21.382,897.309,1.134,399.966,10.998,10.263,0.28,3.838,23.0279,15.502625,81.3009364575,0.90833345
"2006-10-22",2006,295,20.665,17.402,896.813,0.854,399.966,10.665,8.353,0.331,3.551,23.189325,15.5446,83.0827739575,2.4999973
"2006-10-23",2006,296,21.024,21.341,895.618,0.891,399.966,11.024,10.244,0.28,3.593,22.907525,15.27,81.0560510425,2.683331525
"2006-10-24",2006,297,20.517,14.28,896.167,0.849,399.966,10.517,6.854,0.376,2.246,21.908275,17.36225,89.7216822925,44.491664475
"2006-10-25",2006,298,20.759,21.854,896.075,0.999,399.966,10.759,10.49,0.28,3.917,20.253475,17.093875,92.2887802075,43.44166525
"2006-10-26",2006,299,20.958,20.12,895.751,0.909,399.966,10.958,9.657,0.276,5.213,20.894225,17.660475,94.046764585,62.941652825
"2006-10-27",2006,300,20.349,23.828,894.98,1.047,399.966,10.349,11.437,0.242,3.191,22.06125,16.516725,89.903565625,32.050018875
"2006-10-28",2006,301,20.9,24.082,895.27,1.074,399.966,10.9,11.559,0.231,4.285,22.165,17.464425,91.5191145825,39.774981875
"2006-10-29",2006,302,20.601,20.434,895.486,0.805,399.966,10.601,9.808,0.278,4.936,22.137575,15.827425,81.9300427075,23.1916626
"2006-10-30",2006,303,19.972,20.267,894.218,0.923,399.966,9.972,9.728,0.282,3.634,21.839975,15.8929,89.065225,17.89166735
"2006-10-31",2006,304,19.782,14.431,894.755,0.612,399.966,9.782,6.927,0.364,3.628,22.05535,15.76425,85.759741665,23.4583325
"2006-11-01",2006,305,20.775,24,895.066,1.087,399.966,10.775,11.52,0.227,4.915,20.230225,16.4889,91.4715729175,38.7833332
"2006-11-02",2006,306,20.997,24.28,895.043,1.217,399.966,10.997,11.655,0.221,5.573,21.066975,15.88105,90.4424875,29.916665
"2006-11-03",2006,307,20.479,22.878,894.548,1.034,399.966,10.479,10.981,0.237,4.524,20.23375,15.71,90.662091665,20.741669475
"2006-11-04",2006,308,20.281,18.529,894.127,0.854,399.966,10.281,8.894,0.31,3.383,20.66,14.1204,87.900575,5.1249996
"2006-11-05",2006,309,20.276,16.531,894.908,0.813,399.966,10.276,7.935,0.334,2.884,19.6575,15.2261,90.3649968725,25.7500114
"2006-11-06",2006,310,19.922,17.848,895.007,0.743,399.966,9.922,8.567,0.317,3.411,21.26435,15.328075,88.962690625,31.308310375
"2006-11-07",2006,311,20.342,22.12,895.454,0.973,399.966,10.342,10.618,0.262,3.96,21.6244,14.669225,80.5492874975,22.116656625
"2006-11-08",2006,312,19.823,16.716,895.5,0.764,399.966,9.822,8.024,0.336,2.763,21.65735,16.006175,89.331275,50.216642925
"2006-11-09",2006,313,20.951,23.196,895.119,0.815,399.966,10.951,11.134,0.222,5.127,20.985125,16.33295,93.484778125,69.249975625
"2006-11-10",2006,314,19.855,15.878,894.757,0.815,399.966,9.855,7.622,0.342,2.841,21.8361,16.39335,91.1633,45.333343125
"2006-11-11",2006,315,19.525,13.959,895.761,0.677,399.966,9.525,6.7,0.351,1.557,22.359025,15.73555,88.0024072925,11.7333289
"2006-11-12",2006,316,19.661,13.7,896.641,0.687,399.966,9.661,6.576,0.37,1.625,21.660425,16.142925,85.8532572925,1.8666674
"2006-11-13",2006,317,20.706,21.763,895.779,0.983,399.966,10.706,10.446,0.249,3.183,21.71,15.526875,88.0787197925,5.508333375
"2006-11-14",2006,318,20.81,22.058,895.082,0.859,399.966,10.81,10.588,0.243,3.453,20.725175,16.38715,91.90744896,22.50832915
"2006-11-15",2006,319,20.566,15.608,895.705,0.718,399.966,10.566,7.492,0.33,1.793,20.847375,16.063625,90.6595781225,24.658346825
"2006-11-16",2006,320,19.889,10.066,895.535,0.53,399.966,9.889,4.832,0.398,0.891,20.66945,17.146675,92.4449791675,11.3750027
"2006-11-17",2006,321,19.785,12.196,895.139,0.654,399.966,9.785,5.854,0.371,1.569,21.252225,16.2938,87.5081114575,24.874994625
"2006-11-18",2006,322,19.749,11.14,895.47,0.67,399.966,9.749,5.347,0.377,1.385,21.948375,17.145025,89.5259020825,33.76666525
"2006-11-19",2006,323,20.363,13.588,896.406,0.496,399.966,10.363,6.522,0.373,1.681,22.786275,16.18985,85.5363625,7.49166475
"2006-11-20",2006,324,20.54,18.989,896.798,0.86,399.966,10.54,9.115,0.285,2.784,19.19095,16.721125,95.014509375,16.733328
"2006-11-21",2006,325,20.251,16.014,896.324,0.638,399.966,10.251,7.687,0.327,2.096,21.019725,16.571575,93.54225729,29.10835655
"2006-11-22",2006,326,18.812,5.313,897.884,0.353,399.966,8.812,2.55,0.463,0.108,22.64625,15.1235,78.6881312525,2.724999375
"2006-11-23",2006,327,18.103,8.533,897.792,0.5,399.966,8.103,4.096,0.447,0.762,22.882,16.13075,83.5994770825,2.599999975
"2006-11-24",2006,328,18.745,15.049,897.911,0.913,399.966,8.745,7.224,0.348,3.457,22.8675,15.6,77.7025,3.83333075
"2006-11-25",2006,329,17.924,7.056,897.771,0.612,399.966,7.924,3.387,0.446,1.168,21.27425,16.88885,91.37623333,16.625000975
"2006-11-26",2006,330,19.974,19.283,897.602,0.95,399.966,9.974,9.256,0.272,3.689,21.798475,16.981525,87.19258646,21.658333425
"2006-11-27",2006,331,20.211,20.517,897.23,1.012,399.966,10.211,9.848,0.266,3.263,20.814425,16.414925,90.4269156225,11.62500115
"2006-11-28",2006,332,19.059,12.767,895.642,0.777,399.966,9.059,6.128,0.39,2.321,22.122075,15.441625,88.1133447925,8.2250013
"2006-11-29",2006,333,18.35,12.491,894.792,0.912,399.966,8.35,5.996,0.378,1.251,21.662175,16.58415,87.506927085,11.51666935
"2006-11-30",2006,334,18.258,12.262,895.236,0.67,399.966,8.258,5.886,0.38,1.31,20.975275,15.910175,89.0163125,16.2500054
"2006-12-01",2006,335,19.145,19.169,896.313,0.697,399.966,9.145,9.201,0.279,4.035,20.052025,16.4646,93.484236455,55.691659625
"2006-12-02",2006,336,19.707,20.396,895.109,0.913,399.966,9.707,9.79,0.26,4.913,19.910225,16.086875,93.312834375,55.575009
"2006-12-03",2006,337,20.622,20.129,895.271,0.842,399.966,10.622,9.662,0.255,4.785,20.45315,14.5389,91.0601895825,41.82500575
"2006-12-04",2006,338,19.991,12.79,896.609,0.677,399.966,9.991,6.139,0.361,1.417,19.927525,15.584225,92.735378125,62.999991875
"2006-12-05",2006,339,19.898,10.991,897.311,0.847,399.966,9.898,5.276,0.425,2.938,20.394875,16.2676,91.7252854175,20.916661525
"2006-12-06",2006,340,19.606,10.373,897.363,0.938,399.966,9.606,4.979,0.431,1.716,20.064375,15.885475,92.211770835,12.100000425
"2006-12-07",2006,341,19.726,18.762,896.596,0.928,399.966,9.726,9.006,0.294,3.164,20.609075,15.510475,92.5727916675,28.283328025
"2006-12-08",2006,342,19.745,19.709,895.786,0.876,399.966,9.745,9.461,0.26,2.944,19.652875,15.04935,91.7907083325,13.166667075
"2006-12-09",2006,343,19.571,11.156,895.68,0.639,399.966,9.571,5.355,0.402,1.457,20.929175,16.790125,92.9059229175,8.95833425
"2006-12-10",2006,344,20.455,16.325,895.878,0.778,399.966,10.455,7.836,0.317,1.973,19.405225,16.878475,95.9242479175,9.93333225
"2006-12-11",2006,345,20.071,13.582,895.784,0.622,399.966,10.071,6.519,0.377,1.868,20.86335,13.421325,79.43409375,1.216667
"2006-12-12",2006,346,20.388,22.6,895.55,1.03,399.966,10.388,10.848,0.208,3.849,21.06735,13.5849,83.7386635425,0.14999995
"2006-12-13",2006,347,19.608,12.241,896.621,0.605,399.966,9.608,5.876,0.381,2.347,20.2385,15.37955,88.508796875,14.6499945
"2006-12-14",2006,348,20.402,19.095,897.653,0.787,399.966,10.402,9.165,0.27,4.117,21.2625,16.4595,89.6477968775,17.650010175
"2006-12-15",2006,349,20.04,17.159,896.621,0.797,399.966,10.04,8.236,0.308,3.881,22.2866,14.5684,73.1172052075,1.3249996
"2006-12-16",2006,350,20.502,22.458,895.944,1.005,399.966,10.502,10.78,0.204,5.039,22.6475,13.797875,67.235404165,0
"2006-12-17",2006,351,19.926,17.811,894.894,0.887,399.966,9.926,8.549,0.289,3.873,18.645,13.4184,77.8159572925,0.425000025
"2006-12-18",2006,352,19.84,23.528,894.8,1.015,399.966,9.84,11.293,0.193,5.569,18.44945,12.394675,80.790571875,0.350000125
"2006-12-19",2006,353,20.397,15.529,894.986,1.094,399.966,10.397,7.454,0.329,4.638,19.171275,13.470425,81.715808335,0.325000025
"2006-12-20",2006,354,19.325,8.377,894.575,1.109,399.966,9.325,4.021,0.459,1.495,21.269475,13.289725,77.8168302075,0.550000225
"2006-12-21",2006,355,18.56,5.986,895.95,0.557,399.966,8.56,2.873,0.476,0.441,21.7433,13.55695,82.985465625,1.5250001
"2006-12-22",2006,356,19.923,15.324,897.686,0.768,399.966,9.923,7.355,0.326,2.21,21.755,14.67285,83.77188646,1.92500015
"2006-12-23",2006,357,20.389,19.473,899.566,0.912,399.966,10.389,9.347,0.26,2.914,22.615,13.740975,37.298709375,0.25
"2006-12-24",2006,358,20.412,20.301,898.299,1.09,399.966,10.412,9.744,0.239,2.459,24.56,14.57,90.82,0
"2006-12-25",2006,359,19.657,12.883,897.121,0.819,399.966,9.657,6.184,0.378,2.06,23.905,14.885,91.654,0
"2006-12-26",2006,360,18.874,8.351,898.01,0.646,399.966,8.874,4.008,0.444,0.999,23.73,14.605,95.719,0
"2006-12-27",2006,361,19.357,14.111,899.707,0.612,399.966,9.357,6.773,0.365,1.175,24.395,14.17,95.521,0
"2006-12-28",2006,362,19.41,10.395,899.816,0.461,399.966,9.41,4.99,0.417,1.084,24.37,14.2,95.667,0
"2006-12-29",2006,363,19.854,16.82,899.169,0.795,399.966,9.854,8.074,0.294,2.239,23.01,15.575,91.19,2.1
"2006-12-30",2006,364,19.893,18.802,899.66,0.914,399.966,9.893,9.025,0.267,3.225,23.365,17.545,87.634,7
"2006-12-31",2006,365,20.377,21.459,899.264,1.162,399.966,10.377,10.3,0.23,3.235,25.2,15.25,88.371,0
"2007-01-01",2010,1,18.546,8.709,899.034,1.451,399.966,8.546,4.18,0.434,3.822,19.6393,13.57485,89.0832114575,7.0083348
"2007-01-02",2010,2,18.295,2.002,897.808,1.543,399.966,8.295,0.961,0.479,2.372,19.967925,14.53735,89.706392705,11.1416659
"2007-01-03",2010,3,20.473,18.422,897.669,1.347,399.966,10.473,8.843,0.28,5.433,18.29,14.55425,89.7587,11.9000005
"2007-01-04",2010,4,19.056,10.973,899.421,1.348,399.966,9.056,5.267,0.406,2.765,18.11355,12.957625,87.2914864575,6.20000065
"2007-01-05",2010,5,18.133,3.92,901.201,1.615,399.966,8.133,1.881,0.471,1.08,19.575,11.931925,81.169489585,2.2916668
"2007-01-06",2010,6,18.162,4.157,902.204,2.26,399.966,8.162,1.995,0.471,1.836,18.41645,13.14765,84.5588520825,3.058333225
"2007-01-07",2010,7,17.404,5.013,901.965,1.221,399.966,7.404,2.406,0.46,1.49,19.871125,11.314275,85.6310166675,3.94166585
"2007-01-08",2010,8,16.388,3.794,900.905,0.678,399.966,6.388,1.821,0.473,1.13,19.327075,14.12235,89.261871875,15.591663875
"2007-01-09",2010,9,17.791,6.566,899.799,0.857,399.966,7.791,3.152,0.46,2.764,18.9958,12.830975,86.3239479175,8.766667825
"2007-01-10",2010,10,18.963,0,899.892,0.812,399.966,8.963,0,0.479,4.428,18.9386,13.40185,89.5012291675,15.716665
"2007-01-11",2010,11,18.779,0,899.211,1.106,399.966,8.779,0,0.479,4.267,18.7495,13.783975,88.2585010425,11.625003
"2007-01-12",2010,12,18.531,0,898.949,1.056,399.966,8.531,0,0.479,5.367,19.875025,13.762475,88.42489896,12.558331975
"2007-01-13",2010,13,18.547,0,898.776,0.971,399.966,8.547,0,0.479,3.982,19.374525,14.4623,91.422158335,15.44166375
"2007-01-14",2010,14,19.291,0,898.594,1.06,399.966,9.291,0,0.479,5.507,18.75085,13.957625,91.4687364575,17.200002725
"2007-01-15",2010,15,18.954,0,899.327,0.813,399.966,8.954,0,0.479,4.228,17.695625,14.9325,96.060308335,33.941659775
"2007-01-16",2010,16,18.694,0,898.993,0.712,399.966,8.694,0,0.479,4.104,19.81,15.31,93.528015625,27.8499929
"2007-01-17",2010,17,18.299,0,898.547,0.677,399.966,8.299,0,0.479,1.372,19.69535,15.297225,92.93602604,33.649997675
"2007-01-18",2010,18,19.284,0,899.027,0.622,399.966,9.284,0,0.479,3.222,20.062475,15.323025,91.7814989575,31.450001225
"2007-01-19",2010,19,18.966,0,899.699,0.997,399.966,8.966,0,0.479,4.978,20.70625,14.97,85.9324916675,17.849999725
"2007-01-20",2010,20,19.255,0,900.323,0.725,399.966,9.255,0,0.479,6.259,20.1095,12.712675,83.798341665,13.9583312
"2007-01-21",2010,21,17.503,0,900.076,0.518,399.966,7.503,0,0.479,4.181,19.675525,14.9659,89.7067145825,16.449998725
"2007-01-22",2010,22,18.515,15.841,900.028,0.937,399.966,8.515,7.604,0.341,4.052,21.5725,13.0382,70.6685041675,1.341667425
"2007-01-23",2010,23,18.839,15.372,898.455,1.011,399.966,8.839,7.379,0.35,3.132,20.776925,13.217575,83.6135208325,8.191662225
"2007-01-24",2010,24,17.442,10.228,898.796,1.05,399.966,7.442,4.91,0.42,2.273,19.654775,14.220225,89.253315625,14.9999983
"2007-01-25",2010,25,17.49,11.938,897.724,1.203,399.966,7.49,5.73,0.402,3.495,19.02275,15.165625,93.3018208325,29.13332365
"2007-01-26",2010,26,18.937,20.353,896.706,0.821,399.966,8.937,9.769,0.272,4.507,19.50035,14.201625,87.5916666675,10.7333327
"2007-01-27",2010,27,18.706,23.07,897.005,0.834,399.966,8.706,11.073,0.233,1.888,16.92785,14.205,88.6828812525,12.0916632
"2007-01-28",2010,28,18.772,15.898,897.501,0.682,399.966,8.772,7.631,0.342,2.967,18.922625,14.420575,91.126928125,20.766673175
"2007-01-29",2010,29,19.472,23.129,897.082,0.792,399.966,9.472,11.102,0.226,5.647,17.635725,15.334,94.1360875025,38.80833725
"2007-01-30",2010,30,19.931,22.771,897.346,0.896,399.966,9.931,10.93,0.24,6.281,19.197775,13.08945,82.276075,9.68333485
"2007-01-31",2010,31,18.247,16.007,898.014,1.286,399.966,8.247,7.683,0.348,5.048,17.8589,14.68225,94.660803125,56.92500195
"2007-02-01",2010,32,18.5,14.35,898.356,1.234,399.966,8.5,6.888,0.377,4.432,17.965575,13.0567,92.5197291675,38.908337675
"2007-02-02",2010,33,19.072,16.094,897.989,1.162,399.966,9.072,7.725,0.338,3.539,20.640375,12.7008,81.4203281225,3.966667925
"2007-02-03",2010,34,18.225,4.362,897.536,0.907,399.966,8.225,2.094,0.476,2.316,21.38725,13.9323,81.4180583325,6.725001275
"2007-02-04",2010,35,18.535,13.536,896.446,1.01,399.966,8.535,6.497,0.394,2.798,21.38355,13.4884,81.260160415,11.16666725
"2007-02-05",2010,36,19.216,16.223,896.716,1.108,399.966,9.216,7.787,0.343,2.75,20.1323,14.4922,89.5975708325,5.9750011
"2007-02-06",2010,37,16.98,2.382,896.224,0.897,399.966,6.98,1.144,0.479,0.135,17.2125,15.116375,93.163417705,31.08333115
"2007-02-07",2010,38,18.227,13.279,896.698,1.089,399.966,8.227,6.374,0.404,3.119,19.028775,14.361075,86.89795521,25.683335875
"2007-02-08",2010,39,17.558,9.445,897.985,0.649,399.966,7.558,4.533,0.45,2.041,18.948,13.5984,89.8979875,36.691667575
"2007-02-09",2010,40,17.925,6.638,897.164,0.716,399.966,7.925,3.186,0.446,2.335,19.845425,14.692775,87.96004375,24.48333725
"2007-02-10",2010,41,18.981,16.598,896.841,1.328,399.966,8.981,7.967,0.337,4.621,19.136575,13.51895,91.2708947925,1.02499985
"2007-02-11",2010,42,18.915,17.274,895.979,1.246,399.966,8.915,8.291,0.329,4.999,20.799325,13.895725,83.3361020825,0.991666825
"2007-02-12",2010,43,18.383,11.282,895.936,1.076,399.966,8.383,5.415,0.424,1.197,20.488625,13.48,82.250815625,0.5250001
"2007-02-13",2010,44,16.671,3.641,896.661,1.625,399.966,6.671,1.748,0.479,0.678,21.239775,14.002475,84.07519375,1.11666695
"2007-02-14",2010,45,16.648,16.123,896.093,1.207,399.966,6.648,7.739,0.354,2.21,19.92645,14.957,89.9219635425,17.74166535
"2007-02-15",2010,46,16.773,2.316,895.733,1.374,399.966,6.773,1.112,0.479,0.244,19.845925,15.247,89.4378104175,16.91667
"2007-02-16",2010,47,17.629,1.547,894.189,1.413,399.966,7.629,0.743,0.479,2.327,21.156,13.239475,86.453290625,26.67499895
"2007-02-17",2010,48,18.685,17.785,894.998,1.361,399.966,8.685,8.537,0.327,5.343,20.8881,14.73865,89.49628646,8.599996375
"2007-02-18",2010,49,19.057,15.701,896.116,1.135,399.966,9.057,7.536,0.366,3.535,21.435,14.1487,72.4601697925,2.07500135
"2007-02-19",2010,50,18.684,19.707,895.752,1.398,399.966,8.684,9.459,0.296,4.758,19.5568,15.136775,85.3169041675,16.74166815
"2007-02-20",2010,51,17.253,4.305,898.332,0.846,399.966,7.253,2.067,0.478,0.454,19.0825,15.353725,91.461059375,31.83333505
"2007-02-21",2010,52,18.363,11.146,897.333,1.054,399.966,8.363,5.35,0.418,2.345,20.3225,14.679225,89.9556708325,26.941660425
"2007-02-22",2010,53,18.959,17.626,896.291,1.464,399.966,8.959,8.461,0.332,4.986,19.961925,15.76,89.6168520825,19.474999225
"2007-02-23",2010,54,19.355,20.539,896.376,1.573,399.966,9.355,9.859,0.286,5.491,21.3298,12.829025,86.8565541675,8.674999725
"2007-02-24",2010,55,18.423,17.713,896.927,1.534,399.966,8.423,8.502,0.325,5.675,18.909975,13.781075,85.3202437475,27.666666775
"2007-02-25",2010,56,18.961,19.283,896.618,1.325,399.966,8.961,9.256,0.311,7.931,20.277275,14.791,88.750192705,17.5833322
"2007-02-26",2010,57,18.437,7.91,897.044,0.79,399.966,8.437,3.797,0.469,3.459,20.059475,13.6297,85.98035729,3.558331375
"2007-02-27",2010,58,19.501,19.797,898.245,1.485,399.966,9.501,9.502,0.303,4.86,20.0575,13.39855,88.318465625,6.3750012
"2007-02-28",2010,59,17.192,3.829,898.9,0.832,399.966,7.192,1.838,0.479,2.212,21.8202,14.3536,85.3327177075,5.425000125
"2007-03-01",2010,60,17.871,2.971,897.861,1.27,399.966,7.871,1.426,0.479,1.57,20.1712,12.574925,84.57283021,6.05833355
"2007-03-02",2010,61,18.158,13.069,895.779,1.644,399.966,8.158,6.273,0.417,5.87,20.49445,13.1025,82.2583354175,4.57500015
"2007-03-03",2010,62,18.357,19.417,895.746,1.57,399.966,8.357,9.32,0.311,6.028,19.680775,12.962975,86.1264875,7.183335
"2007-03-04",2010,63,19.007,20.056,896.968,1.664,399.966,9.007,9.627,0.297,6.948,20.712775,13.313725,79.56376771,4.400000375
"2007-03-05",2010,64,19.064,20.519,897.783,1.657,399.966,9.064,9.849,0.289,6.521,19.320925,12.283325,82.98774167,3.633333375
"2007-03-06",2010,65,20.161,18.696,896.493,1.52,399.966,10.161,8.974,0.328,7.065,20.241475,12.8271,85.8591927075,3.49166675
"2007-03-07",2010,66,17.054,6.633,894.494,1.059,399.966,7.054,3.184,0.46,1.806,20.30975,13.676725,85.7118333325,4.25000115
"2007-03-08",2010,67,17.617,8.309,893.619,1.318,399.966,7.617,3.988,0.45,2.955,21.18535,12.967525,81.0428406275,3.750002975
"2007-03-09",2010,68,17.535,7.208,895.441,0.773,399.966,7.535,3.46,0.461,2.514,18.246425,11.794825,83.6865812475,4.158333875
"2007-03-10",2010,69,18.575,14.423,895.928,0.989,399.966,8.575,6.923,0.389,2.052,19.843525,13.913675,90.905429165,12.4750021
"2007-03-11",2010,70,18.985,7.663,896.616,0.92,399.966,8.985,3.678,0.451,1.515,19.964725,12.1611,83.87169375,5.983334875
"2007-03-12",2010,71,18.46,4.572,897.472,1.343,399.966,8.46,2.195,0.47,0.614,20.263075,13.3712,86.5344395825,4.916667525
"2007-03-13",2010,72,18.161,9.844,897.789,1.057,399.966,8.161,4.725,0.439,2.903,18.766325,11.20275,76.7576677075,1.53333365
"2007-03-14",2010,73,18.671,18.831,898.006,1.432,399.966,8.671,9.039,0.334,5.334,19.7778,14.08415,82.0391718725,6.891667575
"2007-03-15",2010,74,18.89,13.353,897.05,1.264,399.966,8.89,6.409,0.416,4.186,21.8523,11.3134775,68.962716665,2.041666525
"2007-03-16",2010,75,17.047,4.996,897.232,1.074,399.966,7.047,2.398,0.479,0.924,20.47705,13.812825,81.812484375,8.908331775
