"Date","year","DOY","Tair","RAD","Pressure","WindSpeed","CO2","DegreeDays","PAR","FDiff","VPD","Tmax","Tmin","RH","Rain"
"2006-12-02",2006,336,19.707,20.396,895.109,0.913,399.966,9.707,9.79,0.26,4.913,26.23035,19.759775,86.47633750125,15.0083369125
"2006-12-03",2006,337,20.622,20.129,895.271,0.842,399.966,10.622,9.662,0.255,4.785,27.0499625,18.4688375,84.361365105,2.9833318
"2006-12-04",2006,338,19.991,12.79,896.609,0.677,399.966,9.991,6.139,0.361,1.417,27.8330125,20.4041375,82.8424802075,3.5124990375
"2006-12-05",2006,339,19.898,10.991,897.311,0.847,399.966,9.898,5.276,0.425,2.938,26.9219125,21.0994875,85.533796875,6.2250013
"2006-12-06",2006,340,19.606,10.373,897.363,0.938,399.966,9.606,4.979,0.431,1.716,26.2686375,20.68705,87.28085,3.1541671625
"2006-12-07",2006,341,19.726,18.762,896.596,0.928,399.966,9.726,9.006,0.294,3.164,26.2125,20.4822,87.67397031125,3.64166685
"2006-12-08",2006,342,19.745,19.709,895.786,0.876,399.966,9.745,9.461,0.26,2.944,25.9763125,20.285225,89.017596355,5.7083335375
"2006-12-09",2006,343,19.571,11.156,895.68,0.639,399.966,9.571,5.355,0.402,1.457,26.540175,21.092575,85.45106927125,0.9916673125
"2006-12-10",2006,344,20.455,16.325,895.878,0.778,399.966,10.455,7.836,0.317,1.973,27.2206375,20.077,85.47166093875,0.7458335125
"2006-12-11",2006,345,20.071,13.582,895.784,0.622,399.966,10.071,6.519,0.377,1.868,26.5842875,18.8924125,80.546,0.5666665625
"2006-12-12",2006,346,20.388,22.6,895.55,1.03,399.966,10.388,10.848,0.208,3.849,26.9486125,17.688725,76.94713802,0.2999999125
"2006-12-13",2006,347,19.608,12.241,896.621,0.605,399.966,9.608,5.876,0.381,2.347,27.6657125,19.738225,77.096504165,1.42083375
"2006-12-14",2006,348,20.402,19.095,897.653,0.787,399.966,10.402,9.165,0.27,4.117,27.942525,20.4482,84.4017489575,2.379167125
"2006-12-15",2006,349,20.04,17.159,896.621,0.797,399.966,10.04,8.236,0.308,3.881,26.9075,18.0012625,81.831365625,0.0250000125
"2006-12-16",2006,350,20.502,22.458,895.944,1.005,399.966,10.502,10.78,0.204,5.039,26.2534125,18.7779375,79.98270624875,0.6125002
"2006-12-17",2006,351,19.926,17.811,894.894,0.887,399.966,9.926,8.549,0.289,3.873,24.8082125,19.55535,81.60896823,0.5166668
"2006-12-18",2006,352,19.84,23.528,894.8,1.015,399.966,9.84,11.293,0.193,5.569,25.7804875,18.352025,80.05076979,1.3208329
"2006-12-19",2006,353,20.397,15.529,894.986,1.094,399.966,10.397,7.454,0.329,4.638,25.9059,18.6136875,81.1683984375,0.61666645
"2006-12-20",2006,354,19.325,8.377,894.575,1.109,399.966,9.325,4.021,0.459,1.495,25.516175,19.1077625,84.38266354125,1.8583338125
"2006-12-21",2006,355,18.56,5.986,895.95,0.557,399.966,8.56,2.873,0.476,0.441,26.6195375,19.358575,83.40363906375,3.758332725
"2006-12-22",2006,356,19.923,15.324,897.686,0.768,399.966,9.923,7.355,0.326,2.21,26.3986875,20.108875,85.96684791625,3.89166715
"2006-12-23",2006,357,20.389,19.473,899.566,0.912,399.966,10.389,9.347,0.26,2.914,25.81875,18.29125,38.21971718625,1.2458334625
"2006-12-24",2006,358,20.412,20.301,898.299,1.09,399.966,10.412,9.744,0.239,2.459,27.96125,17.9775,90.82,0.075
"2006-12-25",2006,359,19.657,12.883,897.121,0.819,399.966,9.657,6.184,0.378,2.06,27.18625,17.7875,91.654,0.2
"2006-12-26",2006,360,18.874,8.351,898.01,0.646,399.966,8.874,4.008,0.444,0.999,26.5,17.80375,95.719,0.05
"2006-12-27",2006,361,19.357,14.111,899.707,0.612,399.966,9.357,6.773,0.365,1.175,27.14125,18.12125,95.521,0.1
"2006-12-28",2006,362,19.41,10.395,899.816,0.461,399.966,9.41,4.99,0.417,1.084,27.5825,18.13625,95.667,0.525
"2006-12-29",2006,363,19.854,16.82,899.169,0.795,399.966,9.854,8.074,0.294,2.239,25.69375,18.68,91.19,1.1875
"2006-12-30",2006,364,19.893,18.802,899.66,0.914,399.966,9.893,9.025,0.267,3.225,27.6275,18.535,87.634,0
"2006-12-31",2006,365,20.377,21.459,899.264,1.162,399.966,10.377,10.3,0.23,3.235,27.91125,17.4675,88.371,0
"2007-01-01",2010,1,18.546,8.709,899.034,1.451,399.966,8.546,4.18,0.434,3.822,26.2142875,18.74165,85.9390729175,6.0958339
"2007-01-02",2010,2,18.295,2.002,897.808,1.543,399.966,8.295,0.961,0.479,2.372,26.4376375,20.0163625,86.9412359375,7.7333320875
"2007-01-03",2010,3,20.473,18.422,897.669,1.347,399.966,10.473,8.843,0.28,5.433,25.2162625,21.0089125,85.03237135375,2.6499994875
"2007-01-04",2010,4,19.056,10.973,899.421,1.348,399.966,9.056,5.267,0.406,2.765,25.092575,18.9777625,84.74892395875,3.0541662
"2007-01-05",2010,5,18.133,3.92,901.201,1.615,399.966,8.133,1.881,0.471,1.08,25.494625,18.105125,83.1649890625,2.9208330625
"2007-01-06",2010,6,18.162,4.157,902.204,2.26,399.966,8.162,1.995,0.471,1.836,25.4029625,18.2615375,82.8706645825,2.7458323875
"2007-01-07",2010,7,17.404,5.013,901.965,1.221,399.966,7.404,2.406,0.46,1.49,25.389125,17.788575,84.027259375,7.3958332875
"2007-01-08",2010,8,16.388,3.794,900.905,0.678,399.966,6.388,1.821,0.473,1.13,25.7341875,18.90475,85.47907239625,3.32499945
"2007-01-09",2010,9,17.791,6.566,899.799,0.857,399.966,7.791,3.152,0.46,2.764,25.0891,18.9598125,86.86059948,5.320835625
"2007-01-10",2010,10,18.963,0,899.892,0.812,399.966,8.963,0,0.479,4.428,25.8976625,19.2673875,85.9438671875,6.7875016125
"2007-01-11",2010,11,18.779,0,899.211,1.106,399.966,8.779,0,0.479,4.267,25.1219375,19.1844625,89.25939635375,15.7250057875
"2007-01-12",2010,12,18.531,0,898.949,1.056,399.966,8.531,0,0.479,5.367,24.991075,19.8679625,88.23433073,11.1083285125
"2007-01-13",2010,13,18.547,0,898.776,0.971,399.966,8.547,0,0.479,3.982,25.97785,19.5768625,86.95601302,6.39166475
"2007-01-14",2010,14,19.291,0,898.594,1.06,399.966,9.291,0,0.479,5.507,26.731025,18.6382875,83.5802302075,4.420836575
"2007-01-15",2010,15,18.954,0,899.327,0.813,399.966,8.954,0,0.479,4.228,26.631025,19.2915,85.43058385375,6.7958321875
"2007-01-16",2010,16,18.694,0,898.993,0.712,399.966,8.694,0,0.479,4.104,27.4907625,18.7211625,84.59289270875,3.1916657875
"2007-01-17",2010,17,18.299,0,898.547,0.677,399.966,8.299,0,0.479,1.372,26.1952875,19.4880375,84.38574843875,8.6583338375
"2007-01-18",2010,18,19.284,0,899.027,0.622,399.966,9.284,0,0.479,3.222,26.37995,20.127075,85.98589114625,4.24166585
"2007-01-19",2010,19,18.966,0,899.699,0.997,399.966,8.966,0,0.479,4.978,26.6437875,18.7237625,81.571741145,3.56249945
"2007-01-20",2010,20,19.255,0,900.323,0.725,399.966,9.255,0,0.479,6.259,25.46775,18.602375,84.5393635425,2.000001
"2007-01-21",2010,21,17.503,0,900.076,0.518,399.966,7.503,0,0.479,4.181,26.76965,18.6357625,79.67738854125,6.437501425
"2007-01-22",2010,22,18.515,15.841,900.028,0.937,399.966,8.515,7.604,0.341,4.052,26.7376125,18.1406,77.482915625,0.1291667125
"2007-01-23",2010,23,18.839,15.372,898.455,1.011,399.966,8.839,7.379,0.35,3.132,26.5967125,19.4003375,83.1498072925,1.8833341875
"2007-01-24",2010,24,17.442,10.228,898.796,1.05,399.966,7.442,4.91,0.42,2.273,27.19585,19.2424375,83.527816665,11.7375059125
"2007-01-25",2010,25,17.49,11.938,897.724,1.203,399.966,7.49,5.73,0.402,3.495,27.509525,18.8980375,83.15699166625,1.8333336
"2007-01-26",2010,26,18.937,20.353,896.706,0.821,399.966,8.937,9.769,0.272,4.507,26.7182,18.86525,80.90326614625,3.074997975
"2007-01-27",2010,27,18.706,23.07,897.005,0.834,399.966,8.706,11.073,0.233,1.888,25.71,18.55095,80.8660145825,1.4416674
"2007-01-28",2010,28,18.772,15.898,897.501,0.682,399.966,8.772,7.631,0.342,2.967,23.8429875,19.0794,87.7679671875,15.016664475
"2007-01-29",2010,29,19.472,23.129,897.082,0.792,399.966,9.472,11.102,0.226,5.647,23.8973625,18.7607,87.53031510375,20.2958293625
"2007-01-30",2010,30,19.931,22.771,897.346,0.896,399.966,9.931,10.93,0.24,6.281,26.5619125,17.3882375,82.01568125125,3.312498
"2007-01-31",2010,31,18.247,16.007,898.014,1.286,399.966,8.247,7.683,0.348,5.048,24.916425,19.242375,87.09901979125,14.424996675
"2007-02-01",2010,32,18.5,14.35,898.356,1.234,399.966,8.5,6.888,0.377,4.432,24.4968125,18.61835,84.72106875125,16.6416672375
"2007-02-02",2010,33,19.072,16.094,897.989,1.162,399.966,9.072,7.725,0.338,3.539,26.60145,17.584575,78.502975,0.400000175
"2007-02-03",2010,34,18.225,4.362,897.536,0.907,399.966,8.225,2.094,0.476,2.316,27.6607,18.0927,76.52116979125,0.0125
"2007-02-04",2010,35,18.535,13.536,896.446,1.01,399.966,8.535,6.497,0.394,2.798,27.4170875,19.4408,84.247583855,1.3458336625
"2007-02-05",2010,36,19.216,16.223,896.716,1.108,399.966,9.216,7.787,0.343,2.75,27.0955625,19.9522875,84.05051927,4.291668925
"2007-02-06",2010,37,16.98,2.382,896.224,0.897,399.966,6.98,1.144,0.479,0.135,25.87695,19.4837,82.6454104175,4.7333342875
"2007-02-07",2010,38,18.227,13.279,896.698,1.089,399.966,8.227,6.374,0.404,3.119,26.3148875,19.3621,83.0065020825,6.837501225
"2007-02-08",2010,39,17.558,9.445,897.985,0.649,399.966,7.558,4.533,0.45,2.041,25.5863625,19.3889375,83.9841979175,4.1500005375
"2007-02-09",2010,40,17.925,6.638,897.164,0.716,399.966,7.925,3.186,0.446,2.335,26.9032625,19.2027625,80.99121198,4.9916671625
"2007-02-10",2010,41,18.981,16.598,896.841,1.328,399.966,8.981,7.967,0.337,4.621,27.505975,18.55845,80.0272583325,1.6666650625
"2007-02-11",2010,42,18.915,17.274,895.979,1.246,399.966,8.915,8.291,0.329,4.999,26.808825,18.9137,84.22140833375,6.304165525
"2007-02-12",2010,43,18.383,11.282,895.936,1.076,399.966,8.383,5.415,0.424,1.197,25.8083,18.1815875,80.14964375,5.408334775
"2007-02-13",2010,44,16.671,3.641,896.661,1.625,399.966,6.671,1.748,0.479,0.678,26.6405875,18.457775,80.75182656375,2.2291661875
"2007-02-14",2010,45,16.648,16.123,896.093,1.207,399.966,6.648,7.739,0.354,2.21,26.244825,19.7337,86.6775953125,15.025002925
"2007-02-15",2010,46,16.773,2.316,895.733,1.374,399.966,6.773,1.112,0.479,0.244,26.4880625,18.8145625,82.13874635375,11.3291678625
"2007-02-16",2010,47,17.629,1.547,894.189,1.413,399.966,7.629,0.743,0.479,2.327,26.12755,17.6912,81.02948177125,2.412499375
"2007-02-17",2010,48,18.685,17.785,894.998,1.361,399.966,8.685,8.537,0.327,5.343,27.34165,18.7416625,81.11596197875,1.08750035
"2007-02-18",2010,49,19.057,15.701,896.116,1.135,399.966,9.057,7.536,0.366,3.535,28.0858,18.5894625,72.6558765625,0
"2007-02-19",2010,50,18.684,19.707,895.752,1.398,399.966,8.684,9.459,0.296,4.758,27.7386875,17.8847375,74.6162557275,0.2333333
"2007-02-20",2010,51,17.253,4.305,898.332,0.846,399.966,7.253,2.067,0.478,0.454,25.686425,19.731125,85.90588854125,9.3375020125
"2007-02-21",2010,52,18.363,11.146,897.333,1.054,399.966,8.363,5.35,0.418,2.345,25.53115,19.46355,89.74132135375,12.5541682625
"2007-02-22",2010,53,18.959,17.626,896.291,1.464,399.966,8.959,8.461,0.332,4.986,25.9301875,20.79965,88.01634322875,7.254168475
"2007-02-23",2010,54,19.355,20.539,896.376,1.573,399.966,9.355,9.859,0.286,5.491,27.5528625,18.69625,82.43136458375,2.1166663875
"2007-02-24",2010,55,18.423,17.713,896.927,1.534,399.966,8.423,8.502,0.325,5.675,27.14335,18.6986375,79.46666510375,2.383333225
"2007-02-25",2010,56,18.961,19.283,896.618,1.325,399.966,8.961,9.256,0.311,7.931,27.3665625,18.4830375,81.26111406375,0.42916675
"2007-02-26",2010,57,18.437,7.91,897.044,0.79,399.966,8.437,3.797,0.469,3.459,27.7358125,18.9178625,77.24542499875,0.7625004875
"2007-02-27",2010,58,19.501,19.797,898.245,1.485,399.966,9.501,9.502,0.303,4.86,26.9494,19.1009625,80.69352968625,4.291666425
"2007-02-28",2010,59,17.192,3.829,898.9,0.832,399.966,7.192,1.838,0.479,2.212,27.43025,19.4376125,81.8324708325,3.6333344625
"2007-03-01",2010,60,17.871,2.971,897.861,1.27,399.966,7.871,1.426,0.479,1.57,26.9028375,18.713325,82.81485416625,7.9166684625
"2007-03-02",2010,61,18.158,13.069,895.779,1.644,399.966,8.158,6.273,0.417,5.87,26.249725,18.5117375,82.55191927,3.7625006125
"2007-03-03",2010,62,18.357,19.417,895.746,1.57,399.966,8.357,9.32,0.311,6.028,25.74365,18.8188125,85.38365468875,5.6375017625
"2007-03-04",2010,63,19.007,20.056,896.968,1.664,399.966,9.007,9.627,0.297,6.948,26.938325,18.73875,76.630865625,1.850000425
"2007-03-05",2010,64,19.064,20.519,897.783,1.657,399.966,9.064,9.849,0.289,6.521,26.349325,17.8063,77.69231979125,3.1458319125
"2007-03-06",2010,65,20.161,18.696,896.493,1.52,399.966,10.161,8.974,0.328,7.065,26.14495,18.9112625,81.27397083375,4.541666625
"2007-03-07",2010,66,17.054,6.633,894.494,1.059,399.966,7.054,3.184,0.46,1.806,26.3690375,18.7568375,81.83699270875,3.4749991125
"2007-03-08",2010,67,17.617,8.309,893.619,1.318,399.966,7.617,3.988,0.45,2.955,26.4261875,18.9177375,81.69033021,3.487499
"2007-03-09",2010,68,17.535,7.208,895.441,0.773,399.966,7.535,3.46,0.461,2.514,25.8933625,17.7281625,80.663759375,3.29583315
"2007-03-10",2010,69,18.575,14.423,895.928,0.989,399.966,8.575,6.923,0.389,2.052,26.3311,19.38565,84.18946250125,6.274999925
"2007-03-11",2010,70,18.985,7.663,896.616,0.92,399.966,8.985,3.678,0.451,1.515,26.57545,19.199225,77.8281520825,2.2791665
"2007-03-12",2010,71,18.46,4.572,897.472,1.343,399.966,8.46,2.195,0.47,0.614,27.2333875,18.979175,77.63536146,1.88750085
"2007-03-13",2010,72,18.161,9.844,897.789,1.057,399.966,8.161,4.725,0.439,2.903,25.4225375,17.2611625,80.98158698,2.333333775
"2007-03-14",2010,73,18.671,18.831,898.006,1.432,399.966,8.671,9.039,0.334,5.334,26.106675,19.4829125,82.727839585,2.9333338375
"2007-03-15",2010,74,18.89,13.353,897.05,1.264,399.966,8.89,6.409,0.416,4.186,28.062575,16.7037625,74.03478020875,0.2625000375
"2007-03-16",2010,75,17.047,4.996,897.232,1.074,399.966,7.047,2.398,0.479,0.924,27.1527875,18.6350375,76.60284479125,1.2791658375
"2007-03-17",2010,76,17.97,13.62,898.664,1.332,399.966,7.97,6.538,0.414,6.386,27.2943875,19.550625,81.189225,3.9625007375
"2007-03-18",2010,77,18.613,18.499,898.279,1.367,399.966,8.613,8.879,0.333,7.499,27.8474,18.9400875,75.62751249875,4.399998275
"2007-03-19",2010,78,18.737,17.871,896.801,1.302,399.966,8.737,8.578,0.347,5.701,28.0954875,19.39165,74.98165104125,3.5125001625
"2007-03-20",2010,79,18.558,17.603,896.792,1.538,399.966,8.558,8.449,0.342,4.767,27.055,19.4236125,80.61293073,3.8291669125
"2007-03-21",2010,80,18.39,18.307,897.323,1.405,399.966,8.39,8.787,0.333,5.089,27.007025,19.3562875,82.83880052,4.5916680125
"2007-03-22",2010,81,18.921,20.056,897.69,1.454,399.966,8.921,9.627,0.306,6.227,27.7331875,18.8559625,74.6810484375,0.5750000875
"2007-03-23",2010,82,19.274,19.429,898.955,1.468,399.966,9.274,9.326,0.36,4.802,28.2830875,19.3293375,76.4635598975,1.89583475
"2007-03-24",2010,83,19.015,15.092,897.96,1.105,399.966,9.015,7.244,0.437,5.001,27.8624875,19.64645,78.245452605,3.1625012125
"2007-03-25",2010,84,19.263,18.465,898.267,1.478,399.966,9.263,8.863,0.373,5.617,28.7000875,20.291075,81.09992916625,5.6166655625
"2007-03-26",2010,85,18.992,20.218,898.698,1.396,399.966,8.992,9.705,0.351,5.636,28.566825,20.41785,81.8732453125,6.4250008875
"2007-03-27",2010,86,19.278,20.313,898.472,1.46,399.966,9.278,9.75,0.345,5.323,28.64885,20.260575,79.81070156375,2.0583341125
"2007-03-28",2010,87,19.952,21.364,899.103,1.476,399.966,9.952,10.255,0.33,5.008,28.753175,20.2573125,79.88974062625,2.0208329625
"2007-03-29",2010,88,18.541,14.765,901.539,0.984,399.966,8.541,7.087,0.435,3.776,28.6994375,20.1795375,76.80350520875,3.708333025
"2007-03-30",2010,89,18.675,10.664,902.236,0.954,399.966,8.675,5.119,0.483,2.528,27.940975,20.2319,78.96095000125,8.3374982375
"2007-03-31",2010,90,17.782,6.016,900.464,0.667,399.966,7.782,2.888,0.512,1.405,27.2016,19.558075,79.29429687375,4.945833775
"2007-04-01",2010,91,19.074,19.954,900.411,1.334,399.966,9.074,9.578,0.34,5.216,28.1572,18.965225,76.9179645825,6.1833328375
"2007-04-02",2010,92,19.33,21.156,900.593,1.496,399.966,9.33,10.155,0.332,6.974,26.42495,19.5298,82.21752656,8.004169575
"2007-04-03",2010,93,18.968,17.145,899.979,1.294,399.966,8.968,8.23,0.393,4.715,21.855,18.4560875,90.5925848975,13.2000000375
"2007-04-04",2010,94,19.808,18.516,899.109,1.379,399.966,9.808,8.888,0.359,6.741,26.7827375,19.0625,74.40713645875,10.504166375
"2007-04-05",2010,95,19.462,17.759,899.488,1.529,399.966,9.462,8.524,0.377,5.088,27.6305625,18.5013375,81.14108073,3.666664925
"2007-04-06",2010,96,18.515,19.887,899.939,1.49,399.966,8.515,9.546,0.356,4.348,26.4079875,19.8400875,85.28865208375,15.64999775
"2007-04-07",2010,97,17.925,14.865,899.877,1.236,399.966,7.925,7.135,0.418,3.142,27.07,20.6710375,87.16315520875,19.612504975
"2007-04-08",2010,98,18.117,10.988,899.173,1.041,399.966,8.117,5.274,0.469,2.924,26.97485,19.9630125,85.75126927125,9.0583324
"2007-04-09",2010,99,18.939,15.046,898.399,1.201,399.966,8.939,7.222,0.423,3.443,27.2106,20.003775,83.6610041675,10.220832125
"2007-04-10",2010,100,19.011,11.644,898.298,1.038,399.966,9.011,5.589,0.474,2.573,26.5940125,20.253425,84.60825104375,9.5916667875
"2007-04-11",2010,101,18.034,5.177,898.913,0.63,399.966,8.034,2.485,0.51,0.723,27.39145,20.62235,85.18620052125,5.2333325375
"2007-04-12",2010,102,19.491,12.196,900.729,0.655,399.966,9.491,5.854,0.466,2.07,27.6373,20.3267875,84.29713489625,5.099998275
"2007-04-13",2010,103,19.324,6.471,901.244,0.504,399.966,9.324,3.106,0.52,1.755,27.7773875,20.4178375,83.7672463525,5.316666225
"2007-04-14",2010,104,19.226,8.7,900.204,0.661,399.966,9.226,4.176,0.492,2.642,27.4157375,21.0437375,83.471941145,8.99167325
"2007-04-15",2010,105,19.114,7.568,900.222,0.686,399.966,9.114,3.633,0.484,1.766,27.821975,18.313075,80.2153166675,3.612499925
"2007-04-16",2010,106,18.923,10.382,900.082,0.743,399.966,8.923,4.983,0.482,2.367,28.2425625,20.4221125,80.46565937625,3.6958330125
"2007-04-17",2010,107,18.962,9.711,899.529,0.741,399.966,8.962,4.662,0.5,3.076,28.114925,20.0913125,79.39904375,2.7208337375
"2007-04-18",2010,108,19.018,9.073,899.316,0.638,399.966,9.018,4.355,0.491,2.938,29.077975,19.4036375,75.5378979175,1.5083331
"2007-04-19",2010,109,19.391,12.5,900.121,0.809,399.966,9.391,6,0.449,2.514,29.7667,20.1060125,78.66485989625,0.6374999125
"2007-04-20",2010,110,19.949,15.801,900.396,0.946,399.966,9.949,7.584,0.42,3.006,30.2682375,20.671525,78.86802031125,0.9958334125
"2007-04-21",2010,111,20.056,17.038,900.874,1.075,399.966,10.056,8.178,0.388,4.934,29.9777125,21.1043875,80.40763749875,6.2250012125
"2007-04-22",2010,112,20.342,19.589,901.536,0.993,399.966,10.342,9.403,0.352,3.805,29.6646875,20.344,79.32533333375,4.3750007
"2007-04-23",2010,113,19.057,13.966,900.676,1.001,399.966,9.057,6.704,0.446,2.87,29.7475,20.034075,76.8714,1.445833375
"2007-04-24",2010,114,19.448,19.859,900.437,1.199,399.966,9.448,9.532,0.358,4.56,29.9278375,20.1929125,75.3588020825,0.9875002625
"2007-04-25",2010,115,18.591,10.343,899.77,0.788,399.966,8.591,4.964,0.506,2.755,29.1278125,21.087275,75.73763385375,1.22916625
"2007-04-26",2010,116,20.097,18.625,899.602,1.06,399.966,10.097,8.94,0.38,3.543,31.1654125,20.69215,72.5596020825,0.116666725
"2007-04-27",2010,117,21.435,18.926,899.519,0.943,399.966,11.435,9.084,0.358,4.112,31.2314875,21.002725,73.68566510375,0.0624999625
"2007-04-28",2010,118,22.145,18.426,898.881,0.918,399.966,12.145,8.844,0.374,4.605,31.7314375,21.0886,71.60235781375,0.0416666625
"2007-04-29",2010,119,22.058,20.332,898.376,1.152,399.966,12.058,9.759,0.342,5.442,31.7092375,20.808225,70.8171739575,0
"2007-04-30",2010,120,20.861,15.916,898.537,1.15,399.966,10.861,7.64,0.404,4.886,31.424825,20.25805,70.0214166675,0
"2007-05-01",2010,121,20.242,10.875,898.219,0.92,399.966,10.242,5.22,0.467,4.458,30.3685125,20.61295,73.3954640625,0.0250000125
"2007-05-02",2010,122,19.608,9.852,897.891,0.779,399.966,9.608,4.729,0.489,3.209,30.3668,19.3897625,72.52933541625,1.6666663
"2007-05-03",2010,123,19.031,10.776,898.053,0.935,399.966,9.031,5.173,0.471,2.858,30.20595,20.2412,71.842066145,1.2624994625
"2007-05-04",2010,124,19.307,16.753,898.924,1.178,399.966,9.307,8.041,0.396,3.923,30.05375,19.64605,71.02766510375,0.508333475
"2007-05-05",2010,125,19.8,16.844,898.809,0.815,399.966,9.8,8.085,0.407,2.881,30.09005,19.9147625,71.44633854125,0.1249999625
"2007-05-06",2010,126,20.415,19.27,898.284,1.025,399.966,10.415,9.25,0.346,2.913,30.135325,20.3571,72.98805729125,1.6249999
"2007-05-07",2010,127,20.301,18.173,897.739,1.047,399.966,10.301,8.723,0.356,2.932,30.7038375,19.900125,71.8286489575,0.1208334625
"2007-05-08",2010,128,20.172,13.479,897.307,0.803,399.966,10.172,6.47,0.444,2.136,30.58635,20.49935,67.3741932275,0.066666725
"2007-05-09",2010,129,19.584,10.201,897.249,0.854,399.966,9.584,4.896,0.479,1.905,30.6037875,19.091225,61.52869739625,0.225
"2007-05-10",2010,130,20.474,18.421,897.54,1.104,399.966,10.474,8.842,0.36,2.572,27.3197125,20.6807375,79.6676296875,5.362501975
"2007-05-11",2010,131,20.175,15.584,898.116,0.874,399.966,10.175,7.48,0.397,1.997,28.48305,21.251275,82.3906734375,9.1749992375
"2007-05-12",2010,132,19.541,3.236,898.236,0.931,399.966,9.541,1.553,0.521,0.619,29.8367375,21.455025,78.733753125,6.2874992125
"2007-05-13",2010,133,19.003,3.705,898.094,0.839,399.966,9.003,1.778,0.521,0.477,30.46665,21.032875,77.05368593875,2.5750010375
"2007-05-14",2010,134,18.493,1.692,898.908,0.508,399.966,8.493,0.812,0.521,0.231,30.4945625,20.4694,77.42721250125,5.0958325
"2007-05-15",2010,135,19.204,5.696,899.41,0.492,399.966,9.204,2.734,0.498,1.341,29.8271375,21.1844375,75.4492828125,1.9166677
"2007-05-16",2010,136,17.817,3.541,898.525,0.722,399.966,7.817,1.7,0.514,0.973,27.839425,19.300975,81.110716665,10.029169425
"2007-05-17",2010,137,19.225,12.821,898.138,0.8,399.966,9.225,6.154,0.443,3.148,28.851975,21.7219,82.00162187375,7.8708334625
"2007-05-18",2010,138,19.516,13.144,897.9,0.716,399.966,9.516,6.309,0.446,2.279,27.5269875,21.6307625,84.65562395875,12.5166673125
"2007-05-19",2010,139,19.284,8.773,898.692,0.595,399.966,9.284,4.211,0.483,1.452,28.5656875,21.5207,82.12880937375,7.5041675625
"2007-05-20",2010,140,18.825,7.912,899.617,0.723,399.966,8.825,3.798,0.499,1.171,30.0422625,21.3531875,79.59093072875,5.7541687125
"2007-05-21",2010,141,20.069,13.548,899.476,0.857,399.966,10.069,6.503,0.45,2.17,28.644125,21.5367375,79.43473437625,7.9541638
"2007-05-22",2010,142,20.118,13.909,898.829,0.886,399.966,10.118,6.676,0.418,2.361,29.7685875,21.7372125,76.9316864575,4.287499775
"2007-05-23",2010,143,19.846,11.637,894.659,1.013,399.966,9.846,5.586,0.475,2.253,30.77,22.03285,75.71959323125,1.1791665625
"2007-05-24",2010,144,18.882,1.829,894.536,0.506,399.966,8.882,0.878,0.521,0.286,29.377,21.362425,76.66339896,3.40416725
"2007-05-25",2010,145,19.616,12.77,894.413,0.796,399.966,9.616,6.129,0.445,1.699,28.4057375,21.5192375,81.450222395,1.920833275
"2007-05-26",2010,146,19.299,9.185,893.832,0.669,399.966,9.299,4.409,0.494,1.473,28.8943,21.37085,82.5073364575,5.1416683
"2007-05-27",2010,147,17.87,5.641,893.684,0.799,399.966,7.87,2.708,0.512,0.338,28.81805,20.8508125,82.2304515625,11.2708365125
"2007-05-28",2010,148,18.366,16.556,894.455,1.016,399.966,8.366,7.947,0.407,4.437,27.74375,20.9251375,80.4337291675,8.112504425
"2007-05-29",2010,149,19.276,19.364,895.844,1.118,399.966,9.276,9.295,0.339,5.59,29.677575,20.4557125,77.87493177,2.3500000875
"2007-05-30",2010,150,19.846,18.909,896.384,1.09,399.966,9.846,9.076,0.354,3.496,29.363075,21.2867125,80.0441390625,4.1500022875
"2007-05-31",2010,151,19.866,13.061,896.084,0.926,399.966,9.866,6.269,0.462,2.597,26.0315,21.252425,83.6105572925,6.01666985
"2007-06-01",2010,152,20.967,21.387,896.057,1.065,399.966,10.967,10.266,0.315,3.728,30.0326375,20.78115,79.27344270875,1.8250001
"2007-06-02",2010,153,21.177,16.332,895.85,0.761,399.966,11.177,7.839,0.407,2.713,31.27195,21.741525,75.69541354125,2.383333625
"2007-06-03",2010,154,21.052,13.87,895.503,0.716,399.966,11.052,6.658,0.438,2.545,30.5098,22.016925,77.2809744775,1.8625001
"2007-06-04",2010,155,19.839,10.835,894.844,0.327,399.966,9.839,5.201,0.422,1.879,30.94965,22.3673375,78.09501145875,1.3208334
"2007-06-05",2010,156,20.411,18.272,894.98,0.58,399.966,10.411,8.771,0.339,3.27,31.374825,21.981025,72.49743697875,0.183333425
"2007-06-06",2010,157,19.983,14.65,895.169,0.536,399.966,9.983,7.032,0.379,1.936,30.5502125,21.8262875,74.56341770875,0.8916665
"2007-06-07",2010,158,19.779,9.745,896.18,0.494,399.966,9.779,4.678,0.466,1.49,31.501875,21.6965125,74.677553645,0.5749999875
"2007-06-08",2010,159,19.822,8.161,895.878,0.395,399.966,9.822,3.917,0.495,2.574,31.827975,21.732775,74.0453125,0.52500005
"2007-06-09",2010,160,19.725,11.664,896.309,0.686,399.966,9.725,5.599,0.457,2.329,31.9947375,22.0409875,70.011315625,0.5750005125
"2007-06-10",2010,161,19.539,9.039,896.644,0.616,399.966,9.539,4.338,0.471,2.634,31.670075,21.2612625,73.89619270875,1.9458324875
"2007-06-11",2010,162,20.065,12.255,896.817,0.61,399.966,10.065,5.883,0.469,2.796,29.1878,21.3488875,79.70566718625,3.5291673
